Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Organonitrogen Compound Catabolic Process (GO:1901565),77,0.47739438982710436,-0.030360643660023282,-0.0314474561084908,746470.0,0.8878318219820439
Regulation Of Autophagy (GO:0010506),238,0.4776105073206921,0.009395704822571613,-0.0314474561084908,2287389.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),77,0.478413172381285,-0.03127491849624367,-0.0314474561084908,746446.0,0.8878318219820439
Spindle Assembly (GO:0051225),78,0.4786145805754842,0.08176350991563881,-0.0314474561084908,756093.0,0.8878318219820439
Intracellular Protein Transport (GO:0006886),321,0.4806663581160039,0.09403609211418075,-0.0314474561084908,3071449.0,0.8878318219820439
Response To Lipopolysaccharide (GO:0032496),158,0.48083893751266216,-0.02583107575712079,-0.0314474561084908,1524871.0,0.8878318219820439
Mitochondrion Organization (GO:0007005),159,0.4813281702375784,0.030824379524432892,-0.0314474561084908,1534424.0,0.8878318219820439
Regulation Of Neuron Differentiation (GO:0045664),78,0.481778832723681,-0.02937425839536478,-0.0314474561084908,756018.0,0.8878318219820439
Positive Regulation Of Catabolic Process (GO:0009896),79,0.4832568648845575,0.32435929909426364,-0.0314474561084908,765633.0,0.8878318219820439
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),79,0.4857734675463451,-0.024282676350687777,-0.0314474561084908,765573.0,0.8878318219820439
Response To Insulin (GO:0032868),79,0.4874095694533029,-0.029894377473433587,-0.0314474561084908,765534.0,0.8878318219820439
Histone Modification (GO:0016570),80,0.488593055161817,0.16747269331660414,-0.0314474561084908,775154.0,0.8878318219820439
Regulation Of Protein Localization To Plasma Membrane (GO:1903076),80,0.491803976383307,-0.029106622008013804,-0.0314474561084908,775077.0,0.8878318219820439
Positive Regulation Of Programmed Cell Death (GO:0043068),244,0.49487901634600207,0.00022638114313499247,-0.0314474561084908,2343590.0,0.8878318219820439
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),81,0.4955228717710637,-0.02016183223384622,-0.0314474561084908,784634.0,0.8878318219820439
Regulation Of Interleukin-1 Beta Production (GO:0032651),82,0.5008034632281652,-0.02454480243938789,-0.0314474561084908,794151.0,0.8878318219820439
Exocytosis (GO:0006887),82,0.502080755717375,-0.029700017002908648,-0.0314474561084908,794120.0,0.8878318219820439
Regulation Of Phosphorylation (GO:0042325),82,0.5024103766487426,-0.029951197423496646,-0.0314474561084908,794112.0,0.8878318219820439
Cellular Respiration (GO:0045333),83,0.5033173461631025,0.19832917919941714,-0.0314474561084908,803733.0,0.8878318219820439
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),82,0.5034404304260856,-0.0311935601785208,-0.0314474561084908,794087.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Migration (GO:0010595),83,0.5054059424493761,-0.020940919753937245,-0.0314474561084908,803682.0,0.8878318219820439
Peptidyl-Serine Modification (GO:0018209),165,0.505588768681742,-0.027258199947130534,-0.0314474561084908,1590986.0,0.8878318219820439
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),83,0.506880159874447,-0.02967897759351975,-0.0314474561084908,803646.0,0.8878318219820439
Positive Regulation Of Double-Strand Break Repair (GO:2000781),84,0.5083249796786175,0.15800030524874245,-0.0314474561084908,813252.0,0.8878318219820439
Positive Regulation Of Protein Ubiquitination (GO:0031398),84,0.5105228062017039,-0.0247091513362713,-0.0314474561084908,813198.0,0.8878318219820439
Positive Regulation Of Protein Localization (GO:1903829),83,0.5110155924870322,-0.03144519014690773,-0.0314474561084908,803545.0,0.8878318219820439
Defense Response To Gram-positive Bacterium (GO:0050830),84,0.5130458386171641,-0.031106084767077616,-0.0314474561084908,813136.0,0.8878318219820439
Mitotic Spindle Organization (GO:0007052),85,0.5133535151584262,0.07244025389012225,-0.0314474561084908,822768.0,0.8878318219820439
Negative Regulation Of Binding (GO:0051100),86,0.519889345952609,-0.02331013062728236,-0.0314474561084908,832244.0,0.8878318219820439
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),86,0.5200500954667183,-0.02505654151048172,-0.0314474561084908,832240.0,0.8878318219820439
Regulation Of Insulin Secretion (GO:0050796),87,0.522232323819103,0.34662146369564834,-0.0314474561084908,841822.0,0.8878318219820439
Negative Regulation Of Gene Expression (GO:0010629),336,0.5227823770304033,-0.011471438118939758,-0.0314474561084908,3210376.0,0.8878318219820439
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),87,0.5234705025083718,0.004494707122058648,-0.0314474561084908,841791.0,0.8878318219820439
Regulation Of Endothelial Cell Migration (GO:0010594),87,0.5243890054692619,-0.021423978896675338,-0.0314474561084908,841768.0,0.8878318219820439
Regulation Of Type II Interferon Production (GO:0032649),87,0.5244688692378691,-0.022657859748181144,-0.0314474561084908,841766.0,0.8878318219820439
Generation Of Neurons (GO:0048699),172,0.5269127355458569,-0.003385249270892046,-0.0314474561084908,1657136.0,0.8878318219820439
Regulation Of Double-Strand Break Repair (GO:2000779),88,0.5271288932607435,0.14938904336886824,-0.0314474561084908,851334.0,0.8878318219820439
Cellular Component Assembly (GO:0022607),254,0.5274798861669032,-0.022876212864015495,-0.0314474561084908,2436977.0,0.8878318219820439
Positive Regulation Of DNA Repair (GO:0045739),88,0.529747693673932,-0.02813158041500556,-0.0314474561084908,851268.0,0.8878318219820439
Glucose Homeostasis (GO:0042593),87,0.5303359531331847,-0.03144699840219461,-0.0314474561084908,841619.0,0.8878318219820439
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),89,0.5338200832846816,-0.0250877077841488,-0.0314474561084908,860798.0,0.8878318219820439
Positive Regulation Of Hydrolase Activity (GO:0051345),173,0.5339376057852674,-0.030307713863358426,-0.0314474561084908,1666439.0,0.8878318219820439
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),174,0.5341941761670406,-0.004024093134061089,-0.0314474561084908,1675979.0,0.8878318219820439
Cellular Response To Chemical Stress (GO:0062197),89,0.5351205841231582,-0.029856348117528297,-0.0314474561084908,860765.0,0.8878318219820439
Cellular Response To Peptide Hormone Stimulus (GO:0071375),89,0.5353569989313458,-0.030068880690855736,-0.0314474561084908,860759.0,0.8878318219820439
rRNA Metabolic Process (GO:0016072),90,0.5358079401923486,0.5043846817400064,-0.0314474561084908,870379.0,0.8878318219820439
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),90,0.540154579932223,-0.03054762386167546,-0.0314474561084908,870268.0,0.8878318219820439
Phosphorylation (GO:0016310),427,0.542207503536717,-0.028833559906296182,-0.0314474561084908,4059517.0,0.8878318219820439
Regulation Of Epithelial Cell Proliferation (GO:0050678),91,0.5424839013423963,-0.021864571301590308,-0.0314474561084908,879838.0,0.8878318219820439
Regulation Of Protein Phosphorylation (GO:0001932),260,0.5432578880768418,-0.013964909887982102,-0.0314474561084908,2493096.0,0.8878318219820439
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),176,0.5442141237958668,-0.030565866717571392,-0.0314474561084908,1694717.0,0.8878318219820439
Peptidyl-Lysine Modification (GO:0018205),92,0.544787731467103,0.3260742397932495,-0.0314474561084908,889407.0,0.8878318219820439
Positive Regulation Of Protein Catabolic Process (GO:0045732),92,0.544826395400225,0.27408225759822225,-0.0314474561084908,889406.0,0.8878318219820439
Protein Localization (GO:0008104),349,0.5481096682211432,0.11798570393705295,-0.0314474561084908,3331076.0,0.8878318219820439
Positive Regulation Of Neuron Projection Development (GO:0010976),92,0.5486133441502075,-0.03009716816441173,-0.0314474561084908,889308.0,0.8878318219820439
Negative Regulation Of Amide Metabolic Process (GO:0034249),93,0.5501396680636208,0.016107175400663462,-0.0314474561084908,898895.0,0.8878318219820439
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),93,0.5514831956474936,-0.025361245346486098,-0.0314474561084908,898860.0,0.8878318219820439
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),93,0.5536699562015895,-0.031062232110844006,-0.0314474561084908,898803.0,0.8878318219820439
Regulation Of Endothelial Cell Proliferation (GO:0001936),93,0.5541684650150893,-0.03130460238652275,-0.0314474561084908,898790.0,0.8878318219820439
Muscle Contraction (GO:0006936),94,0.5587799511017174,-0.031378812747552894,-0.0314474561084908,908294.0,0.8878318219820439
Monocarboxylic Acid Metabolic Process (GO:0032787),95,0.5618616861595684,-0.0307311185863177,-0.0314474561084908,917836.0,0.8878318219820439
Regulation Of Protein Localization (GO:0032880),96,0.5638942114413834,-0.021925210964259437,-0.0314474561084908,927404.0,0.8878318219820439
Antimicrobial Humoral Response (GO:0019730),95,0.5649241913619212,-0.03144547637363402,-0.0314474561084908,917755.0,0.8878318219820439
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),98,0.5711274559105224,0.013680918691012726,-0.0314474561084908,946450.0,0.8878318219820439
MAPK Cascade (GO:0000165),98,0.5724628134282209,-0.025839102481666505,-0.0314474561084908,946414.0,0.8878318219820439
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),98,0.5734637879514604,-0.029912067672212352,-0.0314474561084908,946387.0,0.8878318219820439
Cellular Response To Insulin Stimulus (GO:0032869),98,0.5738714571500141,-0.03019548455574059,-0.0314474561084908,946376.0,0.8878318219820439
ncRNA Processing (GO:0034470),99,0.5741119542833893,0.45567266920832494,-0.0314474561084908,955987.0,0.8878318219820439
Axonogenesis (GO:0007409),187,0.5757068727394073,-0.013860944757252126,-0.0314474561084908,1798494.0,0.8878318219820439
Axon Development (GO:0061564),99,0.5774640710446176,-0.02981402760723999,-0.0314474561084908,955896.0,0.8878318219820439
rRNA Processing (GO:0006364),100,0.5781262940669122,0.4508014679551568,-0.0314474561084908,965494.0,0.8878318219820439
Response To UV (GO:0009411),100,0.580833594163398,-0.028252432807244307,-0.0314474561084908,965420.0,0.8878318219820439
Defense Response To Virus (GO:0051607),189,0.5811323485755877,0.0060603622941244155,-0.0314474561084908,1817352.0,0.8878318219820439
Protein Complex Oligomerization (GO:0051259),100,0.583756102042053,-0.03140824929370435,-0.0314474561084908,965340.0,0.8878318219820439
Visual Perception (GO:0007601),101,0.5848920767877249,-0.028953118830149827,-0.0314474561084908,974923.0,0.8878318219820439
Protein Catabolic Process (GO:0030163),102,0.5867401330714785,0.03597812363443749,-0.0314474561084908,984485.0,0.8878318219820439
Regulation Of Signal Transduction (GO:0009966),191,0.5874662147367342,-0.005704910575181093,-0.0314474561084908,1836169.0,0.8878318219820439
Sensory Perception Of Light Stimulus (GO:0050953),102,0.5887958052657281,-0.028977573117192387,-0.0314474561084908,984428.0,0.8878318219820439
Positive Regulation Of Inflammatory Response (GO:0050729),103,0.5919392118444722,-0.022981023900452514,-0.0314474561084908,993952.0,0.8878318219820439
Lysosomal Transport (GO:0007041),103,0.5919392118444722,-0.022981023900452514,-0.0314474561084908,993952.0,0.8878318219820439
Monoatomic Cation Transmembrane Transport (GO:0098655),281,0.5928010107052257,0.016502297988123346,-0.0314474561084908,2689340.0,0.8878318219820439
Inorganic Cation Import Across Plasma Membrane (GO:0098659),103,0.5932276032989557,-0.030022371479921903,-0.0314474561084908,993916.0,0.8878318219820439
Cellular Response To Organonitrogen Compound (GO:0071417),104,0.5944084546148569,0.03992218931205608,-0.0314474561084908,1003493.0,0.8878318219820439
Positive Regulation Of Vasculature Development (GO:1904018),104,0.5957598339090895,-0.02306243190245287,-0.0314474561084908,1003455.0,0.8878318219820439
Positive Regulation Of Kinase Activity (GO:0033674),103,0.5968368316919113,-0.031445630139448136,-0.0314474561084908,993815.0,0.8878318219820439
Inorganic Cation Transmembrane Transport (GO:0098662),284,0.6000712318720871,0.015995786501187277,-0.0314474561084908,2717312.0,0.8878318219820439
Golgi Vesicle Transport (GO:0048193),197,0.6024568623134949,0.1202256272722701,-0.0314474561084908,1892732.0,0.8878318219820439
Response To Calcium Ion (GO:0051592),106,0.6039728306597456,-0.029070776248939497,-0.0314474561084908,1022438.0,0.8878318219820439
Positive Regulation Of Metabolic Process (GO:0009893),106,0.6044980908401453,-0.03002794604476167,-0.0314474561084908,1022423.0,0.8878318219820439
DNA-templated Transcription (GO:0006351),198,0.6088135050251581,-0.02715453772427707,-0.0314474561084908,1902003.0,0.8878318219820439
Regulation Of MAPK Cascade (GO:0043408),199,0.6133045572105889,-0.03069149984691267,-0.0314474561084908,1911344.0,0.8878318219820439
Positive Regulation Of Protein Phosphorylation (GO:0001934),376,0.6141418875945928,-0.018103143345969817,-0.0314474561084908,3580319.0,0.8878318219820439
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),109,0.6141933371898477,-0.023060891577791627,-0.0314474561084908,1050956.0,0.8878318219820439
Protein Deubiquitination (GO:0016579),109,0.6148789035791489,-0.028770418851365113,-0.0314474561084908,1050936.0,0.8878318219820439
Cellular Response To Salt (GO:1902075),109,0.6149131724946799,-0.029136189456083116,-0.0314474561084908,1050935.0,0.8878318219820439
Regulation Of Translation (GO:0006417),201,0.6153928875318863,-0.00770782845898449,-0.0314474561084908,1930292.0,0.8878318219820439
Negative Regulation Of Programmed Cell Death (GO:0043069),379,0.6171790950765261,-0.0008563066483694951,-0.0314474561084908,3608177.0,0.8878318219820439
Protein Stabilization (GO:0050821),202,0.6172228601589839,0.0524482732426922,-0.0314474561084908,1939733.0,0.8878318219820439
Negative Regulation Of Apoptotic Process (GO:0043066),467,0.6183007175640396,-0.00475347717312909,-0.0314474561084908,4426112.0,0.8878318219820439
Response To Lipid (GO:0033993),110,0.6193630365664438,-0.030332063270586077,-0.0314474561084908,1060406.0,0.8878318219820439
Mitotic Sister Chromatid Segregation (GO:0000070),111,0.6199432440567043,0.048106195692248936,-0.0314474561084908,1069989.0,0.8878318219820439
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),111,0.6211941982698764,-0.022253404435203687,-0.0314474561084908,1069952.0,0.8878318219820439
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),111,0.6211941982698764,-0.022253404435203687,-0.0314474561084908,1069952.0,0.8878318219820439
Cytoskeleton Organization (GO:0007010),111,0.6218698624247677,-0.02830255135894646,-0.0314474561084908,1069932.0,0.8878318219820439
Negative Regulation Of Defense Response (GO:0031348),112,0.6238818287023926,0.008039871841074783,-0.0314474561084908,1079471.0,0.8878318219820439
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),111,0.6251751958875956,-0.031437713787187876,-0.0314474561084908,1069834.0,0.8878318219820439
Positive Regulation Of Cellular Component Organization (GO:0051130),112,0.6279031682536371,-0.031402979763687465,-0.0314474561084908,1079351.0,0.8878318219820439
Regulation Of Intracellular Signal Transduction (GO:1902531),296,0.6312918405833267,-0.02785093303450344,-0.0314474561084908,2828955.0,0.8878318219820439
Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),115,0.634083786645142,0.009159903124412054,-0.0314474561084908,1107952.0,0.8878318219820439
Protein Maturation (GO:0051604),116,0.636649640630826,0.25210423374461377,-0.0314474561084908,1117467.0,0.8878318219820439
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),116,0.6384747160268508,-0.024855258838258572,-0.0314474561084908,1117411.0,0.8878318219820439
Regulation Of GTPase Activity (GO:0043087),210,0.6419530581437282,-0.030508525592262706,-0.0314474561084908,2014794.0,0.8878318219820439
Positive Regulation Of Cell Cycle Process (GO:0090068),117,0.6419728721882091,-0.02674986076294567,-0.0314474561084908,1126895.0,0.8878318219820439
Regulation Of Execution Phase Of Apoptosis (GO:1900117),11,0.6443600998929325,-0.031447456108490805,-0.0314474561084908,105611.0,0.8878318219820439
Positive Regulation Of Cell Projection Organization (GO:0031346),118,0.6464258453070767,-0.030394689236835935,-0.0314474561084908,1136347.0,0.8878318219820439
Positive Regulation Of Angiogenesis (GO:0045766),119,0.6482165190431721,-0.02411936772674338,-0.0314474561084908,1145880.0,0.8878318219820439
Renal Filtration (GO:0097205),12,0.6504716155913882,-0.031447456108490805,-0.0314474561084908,115206.0,0.8878318219820439
Regulation Of Protein Catabolic Process (GO:0042176),121,0.652914776812592,0.20085612786686127,-0.0314474561084908,1164906.0,0.8878318219820439
Alpha-Beta T Cell Activation (GO:0046631),13,0.6562975852187739,-0.031447456108490805,-0.0314474561084908,124800.0,0.8878318219820439
Intraciliary Anterograde Transport (GO:0035720),13,0.6562975852187739,-0.031447456108490805,-0.0314474561084908,124800.0,0.8878318219820439
Fatty Acid Metabolic Process (GO:0006631),121,0.6563340939893222,-0.03088504235141274,-0.0314474561084908,1164797.0,0.8878318219820439
Vesicle-Mediated Transport (GO:0016192),402,0.6606280667311502,0.06555855735548931,-0.0314474561084908,3820245.0,0.8878318219820439
Positive Regulation Of Defense Response (GO:0031349),123,0.6608054032544427,-0.024357679544035973,-0.0314474561084908,1183822.0,0.8878318219820439
Cellular Response To Lipopolysaccharide (GO:0071222),123,0.6608672082582034,-0.02523042453656447,-0.0314474561084908,1183820.0,0.8878318219820439
Protein Dephosphorylation (GO:0006470),123,0.6615776543178477,-0.029689374287206256,-0.0314474561084908,1183797.0,0.8878318219820439
Negative Regulation Of Gluconeogenesis (GO:0045721),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Positive Regulation Of Cell Activation (GO:0050867),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Cellular Response To Zinc Ion (GO:0071294),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Regulation Of Interleukin-13 Production (GO:0032656),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Stem Cell Development (GO:0048864),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Membrane Repolarization During Action Potential (GO:0086011),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Ganglioside Biosynthetic Process (GO:0001574),14,0.6618692251551144,-0.031447456108490805,-0.0314474561084908,134393.0,0.8878318219820439
Positive Regulation Of Intracellular Protein Transport (GO:0090316),124,0.6622416494481469,0.19523587986745758,-0.0314474561084908,1193358.0,0.8878318219820439
Regulation Of Mitotic Cell Cycle (GO:0007346),124,0.6623645576161511,0.10612087200637682,-0.0314474561084908,1193354.0,0.8878318219820439
Neuron Projection Guidance (GO:0097485),124,0.6649109777626566,-0.03014334786958895,-0.0314474561084908,1193271.0,0.8878318219820439
Positive Regulation Of Secretion (GO:0051047),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Histone H4-K5 Acetylation (GO:0043981),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Golgi To Endosome Transport (GO:0006895),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Carbohydrate Metabolic Process (GO:0006109),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Protein Processing (GO:0010955),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of DNA Replication (GO:0008156),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Defense Response To Protozoan (GO:0042832),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
mRNA Methylation (GO:0080009),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Isotype Switching (GO:0045830),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
N-acetylglucosamine Metabolic Process (GO:0006044),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Dendritic Cell Chemotaxis (GO:0002407),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
N-terminal Protein Amino Acid Acetylation (GO:0006474),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Cellular Response To Heat (GO:1900034),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Ceramide Catabolic Process (GO:0046514),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
L-glutamate Import (GO:0051938),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Peptidyl-Lysine Trimethylation (GO:0018023),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Bicellular Tight Junction Assembly (GO:2000810),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Histone H4-K8 Acetylation (GO:0043982),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Intracellular Sterol Transport (GO:0032366),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Cardiac Myofibril Assembly (GO:0055003),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Folic Acid-Containing Compound Metabolic Process (GO:0006760),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Syncytium Formation By Plasma Membrane Fusion (GO:0060143),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Glucose Metabolic Process (GO:0010907),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Retrograde Axonal Transport (GO:0008090),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Synaptic Transmission (GO:0050805),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Retinal Metabolic Process (GO:0042574),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Activin Receptor Signaling Pathway (GO:0032925),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Glutamine Family Amino Acid Catabolic Process (GO:0009065),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Astrocyte Development (GO:0014002),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Sprouting Angiogenesis (GO:1903672),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Amyloid Fibril Formation (GO:1905906),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Amyloid-Beta Clearance (GO:1900221),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Anterograde Synaptic Vesicle Transport (GO:0048490),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Systemic Arterial Blood Pressure (GO:0003073),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of mRNA Processing (GO:0050686),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Hormone Secretion (GO:0046883),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Multicellular Organism Growth (GO:0040014),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Monocyte Differentiation (GO:0045655),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Positive Regulation Of Muscle Cell Differentiation (GO:0051149),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Isotype Switching (GO:0045191),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Focal Adhesion Assembly (GO:0051895),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Pigment Granule Transport (GO:0051904),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of mRNA Metabolic Process (GO:1903311),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Interleukin-1 Production (GO:0032652),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Sphingolipid Catabolic Process (GO:0030149),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Polyol Biosynthetic Process (GO:0046173),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Digestive Tract Morphogenesis (GO:0048546),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Regulation Of Cholesterol Biosynthetic Process (GO:0045540),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
"Positive Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043517)",15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Cellular Response To Estrogen Stimulus (GO:0071391),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Biosynthetic Process (GO:0009890),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Glycosaminoglycan Catabolic Process (GO:0006027),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
Negative Regulation Of Phagocytosis (GO:0050765),15,0.6672123267326436,-0.031447456108490805,-0.0314474561084908,143985.0,0.8878318219820439
