Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Regulation Of Mitotic Cell Cycle (GO:0007346),121,0.4423297072068113,-0.04847839623458945,-0.050796008001705,1155167.5,0.9106356733872698
Potassium Ion Transport (GO:0006813),122,0.4438855423483168,-0.0469460704195042,-0.050796008001705,1164595.0,0.9106356733872698
Positive Regulation Of Organelle Assembly (GO:1902117),58,0.4446343817712109,-0.05010401302384062,-0.050796008001705,555889.5,0.9106356733872698
Protein Targeting To Mitochondrion (GO:0006626),58,0.4449461895827785,-0.05023094741256772,-0.050796008001705,555882.5,0.9106356733872698
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),59,0.4459847149025152,-0.04539151633950113,-0.050796008001705,565403.0,0.9106356733872698
Regulation Of Multicellular Organismal Development (GO:2000026),59,0.4479294682994628,-0.048128758489426784,-0.050796008001705,565359.0,0.9106356733872698
protein-DNA Complex Assembly (GO:0065004),59,0.44801789628809147,-0.04827727852992539,-0.050796008001705,565357.0,0.9106356733872698
Response To Light Stimulus (GO:0009416),59,0.4492119251990551,-0.04932042855798277,-0.050796008001705,565330.0,0.9106356733872698
Regulation Of DNA Metabolic Process (GO:0051052),123,0.44990649589925485,-0.048216781269269406,-0.050796008001705,1173875.5,0.9106356733872698
Regulation Of Type I Interferon Production (GO:0032479),59,0.4514685598308833,-0.050115741752279,-0.050796008001705,565279.0,0.9106356733872698
Fatty Acid Catabolic Process (GO:0009062),59,0.452044034301994,-0.05028666493814528,-0.050796008001705,565266.0,0.9106356733872698
Glucose Metabolic Process (GO:0006006),59,0.4529738592702721,-0.05052749770997319,-0.050796008001705,565245.0,0.9106356733872698
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),123,0.4531615564281317,-0.04937008629115891,-0.050796008001705,1173769.5,0.9106356733872698
Positive Regulation Of Interleukin-1 Production (GO:0032732),61,0.4586714086460145,-0.04451562849549917,-0.050796008001705,584196.0,0.9106356733872698
Protein Polymerization (GO:0051258),61,0.4588459059555703,-0.04477137170457729,-0.050796008001705,584192.0,0.9106356733872698
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),60,0.4596943882957259,-0.05053197288150205,-0.050796008001705,574633.5,0.9106356733872698
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),61,0.46028580826501225,-0.046860019555550345,-0.050796008001705,584159.0,0.9106356733872698
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),125,0.46433991800652735,-0.050168093676475164,-0.050796008001705,1192351.5,0.9106356733872698
Extrinsic Apoptotic Signaling Pathway (GO:0097191),61,0.46591934139697955,-0.05050058752346311,-0.050796008001705,584030.0,0.9106356733872698
Fat Cell Differentiation (GO:0045444),62,0.46641050470506595,-0.04634045261479996,-0.050796008001705,593555.5,0.9106356733872698
Regulation Of DNA Repair (GO:0006282),126,0.4670082395141819,-0.04933066405675333,-0.050796008001705,1201735.0,0.9106356733872698
Phosphatidylinositol-Mediated Signaling (GO:0048015),62,0.4685785219321735,-0.048938721179462734,-0.050796008001705,593505.5,0.9106356733872698
Protein Homooligomerization (GO:0051260),127,0.4721163347777853,-0.0493079433580103,-0.050796008001705,1211036.5,0.9106356733872698
Negative Regulation Of Apoptotic Process (GO:0043066),455,0.47407134727860417,-0.04965592937458333,-0.050796008001705,4262447.0,0.9106356733872698
Response To Reactive Oxygen Species (GO:0000302),63,0.47614710316554376,-0.04969649115455438,-0.050796008001705,602865.0,0.9106356733872698
Negative Regulation Of Immune Response (GO:0050777),63,0.47614710316554376,-0.04969649115455438,-0.050796008001705,602865.0,0.9106356733872698
Protein N-linked Glycosylation (GO:0006487),63,0.47619018549782405,-0.049710627279135035,-0.050796008001705,602864.0,0.9106356733872698
Positive Regulation Of Cell Cycle (GO:0045787),63,0.4777413309271829,-0.0501557583412995,-0.050796008001705,602828.0,0.9106356733872698
DNA-templated Transcription (GO:0006351),196,0.47879481727338685,-0.04686248547985808,-0.050796008001705,1861688.5,0.9106356733872698
Regulation Of MAPK Cascade (GO:0043408),195,0.479036113475501,-0.048555743521619885,-0.050796008001705,1852280.0,0.9106356733872698
Cellular Response To Light Stimulus (GO:0071482),64,0.48193530618800884,-0.049435708202023566,-0.050796008001705,612262.5,0.9106356733872698
Negative Regulation Of Signal Transduction (GO:0009968),263,0.4820095058384184,-0.04682661745708188,-0.050796008001705,2488959.5,0.9106356733872698
Non-Membrane-Bounded Organelle Assembly (GO:0140694),130,0.4825939058937311,-0.048034464026426825,-0.050796008001705,1239089.0,0.9106356733872698
Regulation Of Neurogenesis (GO:0050767),65,0.48508863945375236,-0.04589039249293533,-0.050796008001705,621719.0,0.9106356733872698
Canonical Wnt Signaling Pathway (GO:0060070),65,0.4855132750244655,-0.04654609363265711,-0.050796008001705,621709.0,0.9106356733872698
Protein Localization To Plasma Membrane (GO:0072659),130,0.4879476353020719,-0.05026981460316491,-0.050796008001705,1238911.0,0.9106356733872698
Cellular Response To Metal Ion (GO:0071248),131,0.4902413234497254,-0.049432455796486065,-0.050796008001705,1248297.5,0.9106356733872698
Peptidyl-Threonine Modification (GO:0018210),66,0.49030177094995026,-0.044283610425622705,-0.050796008001705,631124.5,0.9106356733872698
Protein Secretion (GO:0009306),66,0.4917773606547612,-0.046626476985772644,-0.050796008001705,631089.5,0.9106356733872698
Regulation Of Angiogenesis (GO:0045765),199,0.495320924938953,-0.04843351770796932,-0.050796008001705,1889200.0,0.9106356733872698
Positive Regulation Of Cell Migration (GO:0030335),266,0.49663195659906245,-0.04956402773704075,-0.050796008001705,2516254.0,0.9106356733872698
Cellular Response To Calcium Ion (GO:0071277),67,0.498953611834685,-0.04817377194347564,-0.050796008001705,640445.0,0.9106356733872698
Peptidyl-Tyrosine Phosphorylation (GO:0018108),67,0.5009626772816355,-0.04976213395139919,-0.050796008001705,640397.0,0.9106356733872698
Regulation Of Heart Contraction (GO:0008016),67,0.5010882435901081,-0.04977757176801943,-0.050796008001705,640394.0,0.9106356733872698
Potassium Ion Transmembrane Transport (GO:0071805),136,0.5059890030531696,-0.047342387523554276,-0.050796008001705,1295061.0,0.9106356733872698
Regulation Of Notch Signaling Pathway (GO:0008593),69,0.5092796635971973,-0.0461747760006901,-0.050796008001705,659243.0,0.9106356733872698
Protein Autoubiquitination (GO:0051865),69,0.5109702310981791,-0.04835195221540674,-0.050796008001705,659202.0,0.9106356733872698
Cellular Response To Reactive Oxygen Species (GO:0034614),69,0.5128255040255895,-0.049792101315176175,-0.050796008001705,659157.0,0.9106356733872698
Positive Regulation Of Protein Polymerization (GO:0032273),69,0.5128255040255895,-0.049792101315176175,-0.050796008001705,659157.0,0.9106356733872698
Protein Localization To Cell Periphery (GO:1990778),136,0.5136386551770848,-0.050293029017806384,-0.050796008001705,1294801.0,0.9106356733872698
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),69,0.5148453731236159,-0.05033878279780576,-0.050796008001705,659108.0,0.9106356733872698
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),69,0.5164527543707583,-0.05066892409789453,-0.050796008001705,659069.0,0.9106356733872698
Protein K48-linked Ubiquitination (GO:0070936),69,0.5190487172532986,-0.05079098849906078,-0.050796008001705,659006.0,0.9106356733872698
Positive Regulation Of Catabolic Process (GO:0009896),71,0.5212164444714698,-0.04685728095026996,-0.050796008001705,677990.0,0.9106356733872698
Regulation Of Cellular Localization (GO:0060341),71,0.5217443061745908,-0.047547227619881165,-0.050796008001705,677977.0,0.9106356733872698
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),71,0.5221909286311059,-0.048134396830966056,-0.050796008001705,677966.0,0.9106356733872698
Protein Tetramerization (GO:0051262),71,0.5222721297364238,-0.04821319586886903,-0.050796008001705,677964.0,0.9106356733872698
Regulation Of Cilium Assembly (GO:1902017),70,0.5236972908172693,-0.05077204868899115,-0.050796008001705,668411.5,0.9106356733872698
Regulation Of mRNA Stability (GO:0043488),72,0.5265110306652147,-0.04636732733406571,-0.050796008001705,687375.5,0.9106356733872698
Ubiquitin-Dependent ERAD Pathway (GO:0030433),73,0.5324491066305367,-0.04696519128044625,-0.050796008001705,696742.0,0.9106356733872698
Dephosphorylation (GO:0016311),142,0.532989696641335,-0.04823832281120126,-0.050796008001705,1350836.0,0.9106356733872698
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),279,0.5351111711844763,-0.048900198059731545,-0.050796008001705,2635543.5,0.9106356733872698
Positive Regulation Of Cellular Catabolic Process (GO:0031331),144,0.5374924971827546,-0.04620932989662913,-0.050796008001705,1369568.0,0.9106356733872698
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),73,0.5383611866760551,-0.05057691912760457,-0.050796008001705,696594.0,0.9106356733872698
DNA Replication (GO:0006260),73,0.5409950027631346,-0.05078369303643248,-0.050796008001705,696528.0,0.9106356733872698
Embryonic Organ Development (GO:0048568),75,0.5422590882947835,-0.04523211824025579,-0.050796008001705,715518.0,0.9106356733872698
Regulation Of Cold-Induced Thermogenesis (GO:0120161),144,0.543298510789209,-0.04958605819920215,-0.050796008001705,1369364.0,0.9106356733872698
Neuron Development (GO:0048666),145,0.543632458891752,-0.04827917511358935,-0.050796008001705,1378794.5,0.9106356733872698
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),75,0.5437539498739863,-0.04747699146683628,-0.050796008001705,715480.0,0.9106356733872698
Organonitrogen Compound Catabolic Process (GO:1901565),75,0.5445404718130178,-0.04846939402735993,-0.050796008001705,715460.0,0.9106356733872698
Positive Regulation Of Response To Stimulus (GO:0048584),75,0.5446191144578975,-0.048547476678310594,-0.050796008001705,715458.0,0.9106356733872698
Nucleosome Organization (GO:0034728),75,0.5448157134141146,-0.04881460748390504,-0.050796008001705,715453.0,0.9106356733872698
Calcium Ion Transmembrane Transport (GO:0070588),75,0.5448943499261882,-0.048863470331940585,-0.050796008001705,715451.0,0.9106356733872698
Cellular Response To UV (GO:0034644),75,0.5458771569147918,-0.049635218839310186,-0.050796008001705,715426.0,0.9106356733872698
Positive Regulation Of Immune Response (GO:0050778),76,0.5477240118598841,-0.04578521044217219,-0.050796008001705,724887.5,0.9106356733872698
Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876),75,0.5477240690749804,-0.05022783653229112,-0.050796008001705,715379.0,0.9106356733872698
Wnt Signaling Pathway (GO:0016055),76,0.5487385536514219,-0.04716121281765089,-0.050796008001705,724861.5,0.9106356733872698
Defense Response To Symbiont (GO:0140546),146,0.5516935757898191,-0.05012250984107128,-0.050796008001705,1387950.0,0.9106356733872698
Positive Regulation Of Cytoskeleton Organization (GO:0051495),76,0.5517022883806506,-0.049884566404724884,-0.050796008001705,724785.5,0.9106356733872698
Glycoprotein Biosynthetic Process (GO:0009101),76,0.5517412660319981,-0.049896284507995686,-0.050796008001705,724784.5,0.9106356733872698
Sphingolipid Biosynthetic Process (GO:0030148),77,0.5527238925936657,-0.045213952936491615,-0.050796008001705,734266.0,0.9106356733872698
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),76,0.5536115990292031,-0.05038089564553332,-0.050796008001705,724736.5,0.9106356733872698
protein-RNA Complex Assembly (GO:0022618),146,0.5542000040182076,-0.050470883409098104,-0.050796008001705,1387861.0,0.9106356733872698
Positive Regulation Of Cell Motility (GO:2000147),217,0.5551143302569758,-0.049460558722617426,-0.050796008001705,2055552.0,0.9106356733872698
Regulation Of Organelle Assembly (GO:1902115),76,0.5565315927007631,-0.050773940213679085,-0.050796008001705,724661.5,0.9106356733872698
Macromolecule Modification (GO:0043412),78,0.5599180129121936,-0.04816268843654477,-0.050796008001705,743584.5,0.9106356733872698
Regulation Of Protein Localization To Plasma Membrane (GO:1903076),78,0.5622955347061204,-0.049939571203119856,-0.050796008001705,743522.5,0.9106356733872698
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),79,0.5632757757919433,-0.045946601041216964,-0.050796008001705,753000.0,0.9106356733872698
Cilium Organization (GO:0044782),219,0.5661930648454782,-0.04984523724947118,-0.050796008001705,2073807.0,0.9106356733872698
Response To Insulin (GO:0032868),79,0.5671940088289882,-0.04991917811093932,-0.050796008001705,752897.0,0.9106356733872698
Regulation Of Interleukin-1 Beta Production (GO:0032651),80,0.568326852586476,-0.04600721862822306,-0.050796008001705,762368.5,0.9106356733872698
T Cell Receptor Signaling Pathway (GO:0050852),80,0.568326852586476,-0.04600721862822306,-0.050796008001705,762368.5,0.9106356733872698
Response To Lipopolysaccharide (GO:0032496),151,0.5686879348644622,-0.04960386792941312,-0.050796008001705,1434521.5,0.9106356733872698
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),80,0.5693459765998191,-0.04734295257685359,-0.050796008001705,762341.5,0.9106356733872698
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),80,0.5707795157139912,-0.04898425393630086,-0.050796008001705,762303.5,0.9106356733872698
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),224,0.5738851871275854,-0.04762943550835492,-0.050796008001705,2120287.5,0.9106356733872698
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),80,0.5740580230413389,-0.05040165126334191,-0.050796008001705,762216.5,0.9106356733872698
Regulation Of Type II Interferon Production (GO:0032649),82,0.5782550242456599,-0.04615185416604044,-0.050796008001705,781101.5,0.9106356733872698
Exocytosis (GO:0006887),81,0.5784295642956672,-0.05026992330780326,-0.050796008001705,771599.0,0.9106356733872698
Sodium Ion Transmembrane Transport (GO:0035725),82,0.5801471547090333,-0.04855967066717629,-0.050796008001705,781050.5,0.9106356733872698
Positive Regulation Of Amide Metabolic Process (GO:0034250),82,0.5820003880247475,-0.04994575798596346,-0.050796008001705,781000.5,0.9106356733872698
Regulation Of Phosphorylation (GO:0042325),82,0.582037434270343,-0.0499512572532844,-0.050796008001705,780999.5,0.9106356733872698
Regulation Of Osteoblast Differentiation (GO:0045667),83,0.5828395202418996,-0.0456174749893986,-0.050796008001705,790474.0,0.9106356733872698
Chromatin Remodeling (GO:0006338),225,0.5830805578685662,-0.05003367723475396,-0.050796008001705,2129239.0,0.9106356733872698
Positive Regulation Of Protein Ubiquitination (GO:0031398),84,0.5878356792120303,-0.04623525621743649,-0.050796008001705,799832.5,0.9106356733872698
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),157,0.5880048276872177,-0.04800683199382207,-0.050796008001705,1490382.5,0.9106356733872698
Positive Regulation Of Cell Adhesion (GO:0045785),84,0.5883829062344048,-0.04695248932972901,-0.050796008001705,799817.5,0.9106356733872698
Positive Regulation Of Protein Catabolic Process (GO:0045732),84,0.5887840968802468,-0.047466845851087285,-0.050796008001705,799806.5,0.9106356733872698
Positive Regulation Of Double-Strand Break Repair (GO:2000781),83,0.5894527619818154,-0.05060331537749619,-0.050796008001705,790294.0,0.9106356733872698
Negative Regulation Of Binding (GO:0051100),86,0.597297225207307,-0.0464804585061596,-0.050796008001705,818555.5,0.9106356733872698
Organic Anion Transport (GO:0015711),86,0.598730861768606,-0.048308864935285196,-0.050796008001705,818515.5,0.9106356733872698
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),85,0.5988269781149003,-0.05060784932159522,-0.050796008001705,809022.0,0.9106356733872698
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),87,0.6017705626356269,-0.0463925235203423,-0.050796008001705,827920.0,0.9106356733872698
Negative Regulation Of Cell Migration (GO:0030336),161,0.6034422225704992,-0.04795360141341781,-0.050796008001705,1527486.5,0.9106356733872698
Regulation Of Double-Strand Break Repair (GO:2000779),87,0.6079428332563013,-0.0506121748084943,-0.050796008001705,827746.0,0.9106356733872698
Glucose Homeostasis (GO:0042593),87,0.6089335843227988,-0.05073899112265167,-0.050796008001705,827718.0,0.9106356733872698
Negative Regulation Of Protein Kinase Activity (GO:0006469),88,0.6112134168268218,-0.05033764744936924,-0.050796008001705,837140.5,0.9106356733872698
ERAD Pathway (GO:0036503),89,0.6116535591446688,-0.04765387743258266,-0.050796008001705,846614.0,0.9106356733872698
Sodium Ion Transport (GO:0006814),89,0.6125607612491275,-0.04873556236764485,-0.050796008001705,846588.0,0.9106356733872698
Regulation Of Epithelial Cell Proliferation (GO:0050678),90,0.6149344177382513,-0.046020249779244654,-0.050796008001705,856004.5,0.9106356733872698
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),90,0.61604194825268,-0.0476887899944618,-0.050796008001705,855972.5,0.9106356733872698
Supramolecular Fiber Organization (GO:0097435),309,0.6174756267289421,-0.04932794122414495,-0.050796008001705,2910109.5,0.9106356733872698
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",90,0.6179087543783228,-0.04956552367342072,-0.050796008001705,855918.5,0.9106356733872698
"Retrograde Transport, Endosome To Golgi (GO:0042147)",89,0.6186507175814906,-0.05077716359844691,-0.050796008001705,846413.0,0.9106356733872698
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),90,0.619496839247939,-0.0502552152143471,-0.050796008001705,855872.5,0.9106356733872698
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),240,0.6197087368249399,-0.047120212371411355,-0.050796008001705,2267808.5,0.9106356733872698
Peptidyl-Lysine Modification (GO:0018205),91,0.620988010556962,-0.04852694849754786,-0.050796008001705,865312.0,0.9106356733872698
Generation Of Neurons (GO:0048699),167,0.6227286550145918,-0.048447151937934176,-0.050796008001705,1583227.5,0.9106356733872698
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),91,0.6246837327797741,-0.05044932075918799,-0.050796008001705,865204.0,0.9106356733872698
Regulation Of Defense Response (GO:0031347),92,0.6250833365243977,-0.04828879705486269,-0.050796008001705,874673.5,0.9106356733872698
Regulation Of Macroautophagy (GO:0016241),92,0.6284077578470237,-0.050332824738595856,-0.050796008001705,874575.5,0.9106356733872698
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),93,0.6314453203180825,-0.05005117400847394,-0.050796008001705,883965.0,0.9106356733872698
Sphingolipid Metabolic Process (GO:0006665),94,0.6319432564803692,-0.04622347353339191,-0.050796008001705,893428.5,0.9106356733872698
Neuron Differentiation (GO:0030182),170,0.6324839240342708,-0.04848860233905955,-0.050796008001705,1611066.0,0.9106356733872698
Regulation Of Protein Metabolic Process (GO:0051246),95,0.6371133234917299,-0.047852327784316716,-0.050796008001705,902750.0,0.9106356733872698
Regulation Of Protein Localization (GO:0032880),96,0.6415863245588611,-0.048393264177647784,-0.050796008001705,912089.5,0.9106356733872698
Mitochondrial Translation (GO:0032543),96,0.6430269997123153,-0.0496906214324516,-0.050796008001705,912045.5,0.9106356733872698
Cellular Response To Oxygen-Containing Compound (GO:1901701),395,0.6469827790443975,-0.0486160262252317,-0.050796008001705,3702174.0,0.9106356733872698
Response To UV (GO:0009411),97,0.6472303693257219,-0.04989849060810076,-0.050796008001705,921390.0,0.9106356733872698
Axon Development (GO:0061564),98,0.6494161264530735,-0.04825594432706059,-0.050796008001705,930794.5,0.9106356733872698
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),98,0.6501880784658665,-0.04916939069039858,-0.050796008001705,930770.5,0.9106356733872698
Cellular Component Assembly (GO:0022607),251,0.650439449238968,-0.04821147266694498,-0.050796008001705,2368996.0,0.9106356733872698
Cellular Response To Insulin Stimulus (GO:0032869),98,0.6515696058476321,-0.05008917574282246,-0.050796008001705,930727.5,0.9106356733872698
Alpha-Beta T Cell Activation (GO:0046631),10,0.6519585825942608,-0.05079600800170501,-0.050796008001705,94430.0,0.9106356733872698
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),10,0.6519585825942608,-0.05079600800170501,-0.050796008001705,94430.0,0.9106356733872698
Positive Regulation Of Vasculature Development (GO:1904018),100,0.655809031980472,-0.046497825601490704,-0.050796008001705,949534.5,0.9106356733872698
Regulation Of RNA Splicing (GO:0043484),100,0.656093749668659,-0.04708463543553596,-0.050796008001705,949525.5,0.9106356733872698
Visual Perception (GO:0007601),100,0.6577370481427038,-0.04903910984269134,-0.050796008001705,949473.5,0.9106356733872698
Protein Complex Oligomerization (GO:0051259),99,0.6585163922935017,-0.05073939640253456,-0.050796008001705,939980.0,0.9106356733872698
Regulation Of Interleukin-13 Production (GO:0032656),11,0.6589784774091352,-0.05079600800170501,-0.050796008001705,103867.5,0.9106356733872698
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),11,0.6589784774091352,-0.05079600800170501,-0.050796008001705,103867.5,0.9106356733872698
Regulation Of Execution Phase Of Apoptosis (GO:1900117),11,0.6589784774091352,-0.05079600800170501,-0.050796008001705,103867.5,0.9106356733872698
Calcium Ion Homeostasis (GO:0055074),101,0.659919425695259,-0.04715736627769719,-0.050796008001705,958872.0,0.9106356733872698
Sensory Perception Of Light Stimulus (GO:0050953),101,0.6615163781350613,-0.0490565048739687,-0.050796008001705,958821.0,0.9106356733872698
Mitochondrial Gene Expression (GO:0140053),101,0.66239190508222,-0.04974534353984039,-0.050796008001705,958793.0,0.9106356733872698
Activation Of GTPase Activity (GO:0090630),100,0.6631511842099416,-0.050779236482805315,-0.050796008001705,949301.5,0.9106356733872698
Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250),12,0.6656356254900943,-0.05079600800170501,-0.050796008001705,113304.0,0.9106356733872698
Renal Filtration (GO:0097205),12,0.6656356254900943,-0.05079600800170501,-0.050796008001705,113304.0,0.9106356733872698
RNA Processing (GO:0006396),181,0.6661745821774427,-0.04845370917374055,-0.050796008001705,1713065.5,0.9106356733872698
Intrinsic Apoptotic Signaling Pathway (GO:0097193),102,0.667258908745479,-0.050250705736732744,-0.050796008001705,968102.5,0.9106356733872698
Negative Regulation Of Translation (GO:0017148),104,0.671404830810298,-0.047729998308723966,-0.050796008001705,986895.5,0.9106356733872698
Regulation Of Amyloid Fibril Formation (GO:1905906),13,0.6719728131442644,-0.050796008001705015,-0.050796008001705,122739.5,0.9106356733872698
Intraciliary Anterograde Transport (GO:0035720),13,0.6719728131442644,-0.050796008001705015,-0.050796008001705,122739.5,0.9106356733872698
Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),13,0.6719728131442644,-0.050796008001705015,-0.050796008001705,122739.5,0.9106356733872698
Regulation Of Amyloid-Beta Clearance (GO:1900221),13,0.6719728131442644,-0.050796008001705015,-0.050796008001705,122739.5,0.9106356733872698
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),13,0.6719728131442644,-0.050796008001705015,-0.050796008001705,122739.5,0.9106356733872698
"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",13,0.6719728131442644,-0.050796008001705015,-0.050796008001705,122739.5,0.9106356733872698
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),105,0.674489074717388,-0.0471474065742902,-0.050796008001705,996256.0,0.9106356733872698
Positive Regulation Of Cell Growth (GO:0030307),104,0.6759326770404008,-0.05062273252889005,-0.050796008001705,986746.5,0.9106356733872698
Positive Regulation Of Metabolic Process (GO:0009893),105,0.6762997968151083,-0.04927783184448568,-0.050796008001705,996196.0,0.9106356733872698
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Ganglioside Biosynthetic Process (GO:0001574),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Response To UV-B (GO:0010224),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Negative Regulation Of Gluconeogenesis (GO:0045721),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Phagosome Maturation (GO:0090382),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Folic Acid-Containing Compound Metabolic Process (GO:0006760),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Presynapse Assembly (GO:0099054),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Stem Cell Development (GO:0048864),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of Bicellular Tight Junction Assembly (GO:2000810),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of Establishment Of Endothelial Barrier (GO:1903140),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Positive Regulation Of Isotype Switching (GO:0045830),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Positive Regulation Of Cell Activation (GO:0050867),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Dendritic Cell Chemotaxis (GO:0002407),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Golgi To Endosome Transport (GO:0006895),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Cardiac Myofibril Assembly (GO:0055003),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Ribosomal Small Subunit Assembly (GO:0000028),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of Systemic Arterial Blood Pressure (GO:0003073),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Keratan Sulfate Biosynthetic Process (GO:0018146),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of Lymphocyte Proliferation (GO:0050670),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
B Cell Mediated Immunity (GO:0019724),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
DNA Alkylation (GO:0006305),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Negative Regulation Of Platelet Activation (GO:0010544),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of Monocyte Differentiation (GO:0045655),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Lysosomal Lumen Acidification (GO:0007042),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Astrocyte Development (GO:0014002),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Positive Regulation Of Alpha-Beta T Cell Proliferation (GO:0046641),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
T Cell Homeostasis (GO:0043029),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Negative Regulation Of Macrophage Activation (GO:0043031),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Negative Regulation Of mRNA Processing (GO:0050686),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
Regulation Of T Cell Cytokine Production (GO:0002724),14,0.6780248384968443,-0.050796008001705015,-0.050796008001705,132174.0,0.9106356733872698
