Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),59,0.44447918427007904,-0.04539151633950113,-0.050796008001705,567593.0,0.91128936878561
DNA Damage Response (GO:0006974),382,0.4453014680354918,-0.04867549939050068,-0.050796008001705,3608236.0,0.91128936878561
Regulation Of Multicellular Organismal Development (GO:2000026),59,0.4464191801898048,-0.048128758489426784,-0.050796008001705,567549.0,0.91128936878561
protein-DNA Complex Assembly (GO:0065004),59,0.44650739266151573,-0.04827727852992539,-0.050796008001705,567547.0,0.91128936878561
Protein Localization To Membrane (GO:0072657),186,0.44700147810716456,-0.049582175404744654,-0.050796008001705,1775717.0,0.91128936878561
Regulation Of DNA Metabolic Process (GO:0051052),123,0.4477675807149859,-0.048216781269269406,-0.050796008001705,1178438.0,0.91128936878561
Positive Regulation Of Organelle Assembly (GO:1902117),59,0.4499497012078591,-0.050115741752279,-0.050796008001705,567469.0,0.91128936878561
Regulation Of Type I Interferon Production (GO:0032479),59,0.4499497012078591,-0.050115741752279,-0.050796008001705,567469.0,0.91128936878561
Fatty Acid Catabolic Process (GO:0009062),59,0.4505237927621059,-0.05028666493814528,-0.050796008001705,567456.0,0.91128936878561
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),123,0.45101414447447014,-0.04937008629115891,-0.050796008001705,1178332.0,0.91128936878561
Glucose Metabolic Process (GO:0006006),59,0.4514513896237453,-0.05052749770997319,-0.050796008001705,567435.0,0.91128936878561
Response To Light Stimulus (GO:0009416),60,0.4544404849202378,-0.049345021548711475,-0.050796008001705,576945.0,0.91128936878561
Regulation Of T Cell Activation (GO:0050863),60,0.4566335766244804,-0.05012374585827921,-0.050796008001705,576895.0,0.91128936878561
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),60,0.45816953119684356,-0.05053197288150205,-0.050796008001705,576860.0,0.91128936878561
Positive Regulation Of Interleukin-1 Production (GO:0032732),62,0.4637285772975073,-0.04461692493914766,-0.050796008001705,595882.0,0.91128936878561
Protein Polymerization (GO:0051258),62,0.46390154576027953,-0.04486854325775677,-0.050796008001705,595878.0,0.91128936878561
Regulation Of DNA Repair (GO:0006282),126,0.46485296319244906,-0.04933066405675333,-0.050796008001705,1206407.0,0.91128936878561
Fat Cell Differentiation (GO:0045444),62,0.46489624583714784,-0.04634045261479996,-0.050796008001705,595855.0,0.91128936878561
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),62,0.46532879293169943,-0.04692350324016575,-0.050796008001705,595845.0,0.91128936878561
Regulation Of Anatomical Structure Morphogenesis (GO:0022603),126,0.4667071859629157,-0.0501730771235008,-0.050796008001705,1206346.0,0.91128936878561
Phosphatidylinositol-Mediated Signaling (GO:0048015),62,0.4670593859068816,-0.048938721179462734,-0.050796008001705,595805.0,0.91128936878561
Protein Homooligomerization (GO:0051260),128,0.4744228088938255,-0.049319568863039155,-0.050796008001705,1225102.0,0.91128936878561
Response To Reactive Oxygen Species (GO:0000302),63,0.4746238453026672,-0.04969649115455438,-0.050796008001705,605201.0,0.91128936878561
Protein N-linked Glycosylation (GO:0006487),63,0.47466683425871,-0.049710627279135035,-0.050796008001705,605200.0,0.91128936878561
DNA-templated Transcription (GO:0006351),196,0.476156802967048,-0.04686248547985808,-0.050796008001705,1868952.0,0.91128936878561
Positive Regulation Of Cell Cycle (GO:0045787),63,0.47621462923668684,-0.0501557583412995,-0.050796008001705,605164.0,0.91128936878561
Cellular Response To Light Stimulus (GO:0071482),64,0.4804119361008628,-0.049435708202023566,-0.050796008001705,614635.0,0.91128936878561
Non-Membrane-Bounded Organelle Assembly (GO:0140694),130,0.48043709462724044,-0.048034464026426825,-0.050796008001705,1243907.0,0.91128936878561
Negative Regulation Of Apoptotic Process (GO:0043066),460,0.4817308795071661,-0.049668321533573784,-0.050796008001705,4324445.0,0.91128936878561
Regulation Of MAPK Cascade (GO:0043408),197,0.48354082810439775,-0.048578487323448154,-0.050796008001705,1878084.0,0.91128936878561
Canonical Wnt Signaling Pathway (GO:0060070),65,0.48399440567569946,-0.04654609363265711,-0.050796008001705,624118.0,0.91128936878561
Negative Regulation Of Signal Transduction (GO:0009968),265,0.4851072113825878,-0.046856575121569606,-0.050796008001705,2517146.0,0.91128936878561
Cellular Response To Metal Ion (GO:0071248),131,0.488076489673884,-0.049432455796486065,-0.050796008001705,1253152.0,0.91128936878561
Peptidyl-Threonine Modification (GO:0018210),66,0.48878478948681847,-0.044283610425622705,-0.050796008001705,633570.0,0.91128936878561
Regulation Of Neurogenesis (GO:0050767),66,0.4897524833783029,-0.045964720000643965,-0.050796008001705,633547.0,0.91128936878561
Protein Secretion (GO:0009306),66,0.4902573914554426,-0.046626476985772644,-0.050796008001705,633535.0,0.91128936878561
Negative Regulation Of Immune Response (GO:0050777),66,0.4933713054683925,-0.04974646919306122,-0.050796008001705,633461.0,0.91128936878561
Protein Localization To Plasma Membrane (GO:0072659),132,0.4944699313755742,-0.050277787230415524,-0.050796008001705,1262436.0,0.91128936878561
Cellular Response To Calcium Ion (GO:0071277),67,0.49743087385723134,-0.04817377194347564,-0.050796008001705,642927.0,0.91128936878561
Peptidyl-Tyrosine Phosphorylation (GO:0018108),67,0.4994360417706157,-0.04976213395139919,-0.050796008001705,642879.0,0.91128936878561
Regulation Of Heart Contraction (GO:0008016),67,0.4995613657638748,-0.04977757176801943,-0.050796008001705,642876.0,0.91128936878561
Positive Regulation Of Cell Migration (GO:0030335),268,0.4996325419667459,-0.04957322161961288,-0.050796008001705,2544544.0,0.91128936878561
Extrinsic Apoptotic Signaling Pathway (GO:0097191),67,0.5020678382704027,-0.05052704308867881,-0.050796008001705,642816.0,0.91128936878561
Regulation Of Angiogenesis (GO:0045765),202,0.5031507506803701,-0.04846860419748023,-0.050796008001705,1924425.0,0.91128936878561
Potassium Ion Transmembrane Transport (GO:0071805),136,0.5038332511722788,-0.047342387523554276,-0.050796008001705,1300098.0,0.91128936878561
Regulation Of Notch Signaling Pathway (GO:0008593),69,0.5077594827481707,-0.0461747760006901,-0.050796008001705,661798.0,0.91128936878561
Protein Autoubiquitination (GO:0051865),69,0.5094469343874304,-0.04835195221540674,-0.050796008001705,661757.0,0.91128936878561
Positive Regulation Of Protein Polymerization (GO:0032273),69,0.5112988197145322,-0.049792101315176175,-0.050796008001705,661712.0,0.91128936878561
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),69,0.5149195437610831,-0.05066892409789453,-0.050796008001705,661624.0,0.91128936878561
Cellular Response To Reactive Oxygen Species (GO:0034614),70,0.517100076591338,-0.049806442839269445,-0.050796008001705,671127.0,0.91128936878561
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),70,0.5191007857300957,-0.05034531458643289,-0.050796008001705,671078.0,0.91128936878561
Protein Localization To Cell Periphery (GO:1990778),138,0.5197782518818287,-0.05030031856829767,-0.050796008001705,1318533.0,0.91128936878561
Regulation Of Cellular Localization (GO:0060341),71,0.5202230123660333,-0.047547227619881165,-0.050796008001705,680605.0,0.91128936878561
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),71,0.5206688622031505,-0.048134396830966056,-0.050796008001705,680594.0,0.91128936878561
Regulation Of Cilium Assembly (GO:1902017),70,0.5221621468302116,-0.05077204868899115,-0.050796008001705,671003.0,0.91128936878561
Protein K48-linked Ubiquitination (GO:0070936),70,0.5232639262386445,-0.05079106020624141,-0.050796008001705,670976.0,0.91128936878561
Regulation Of mRNA Stability (GO:0043488),72,0.5249918543667279,-0.04636732733406571,-0.050796008001705,690040.0,0.91128936878561
Protein Tetramerization (GO:0051262),72,0.526399543526115,-0.04824906825960286,-0.050796008001705,690005.0,0.91128936878561
Dephosphorylation (GO:0016311),142,0.5308337153820256,-0.04823832281120126,-0.050796008001705,1356092.0,0.91128936878561
Ubiquitin-Dependent ERAD Pathway (GO:0030433),73,0.5309301283384545,-0.04696519128044625,-0.050796008001705,699443.0,0.91128936878561
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),279,0.5320479148766248,-0.048900198059731545,-0.050796008001705,2645873.0,0.91128936878561
Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),73,0.5368327485687312,-0.05057691912760457,-0.050796008001705,699295.0,0.91128936878561
DNA Replication (GO:0006260),73,0.5394624639545142,-0.05078369303643248,-0.050796008001705,699229.0,0.91128936878561
Regulation Of Cold-Induced Thermogenesis (GO:0120161),144,0.5411421805931571,-0.04958605819920215,-0.050796008001705,1374693.0,0.91128936878561
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),75,0.5422366096790734,-0.04747699146683628,-0.050796008001705,718254.0,0.91128936878561
Positive Regulation Of Response To Stimulus (GO:0048584),75,0.5431004624156763,-0.048547476678310594,-0.050796008001705,718232.0,0.91128936878561
Positive Regulation Of Cellular Catabolic Process (GO:0031331),146,0.5432313334523092,-0.04627216110354798,-0.050796008001705,1393576.0,0.91128936878561
Nucleosome Organization (GO:0034728),75,0.5432967643304141,-0.04881460748390504,-0.050796008001705,718227.0,0.91128936878561
Calcium Ion Transmembrane Transport (GO:0070588),75,0.5433752821406714,-0.048863470331940585,-0.050796008001705,718225.0,0.91128936878561
Cellular Response To UV (GO:0034644),75,0.5443566108965779,-0.049635218839310186,-0.050796008001705,718200.0,0.91128936878561
Embryonic Organ Development (GO:0048568),76,0.5460932147286888,-0.045305327316064334,-0.050796008001705,727701.0,0.91128936878561
Wnt Signaling Pathway (GO:0016055),76,0.5472231661646066,-0.04716121281765089,-0.050796008001705,727672.0,0.91128936878561
Organonitrogen Compound Catabolic Process (GO:1901565),76,0.5483527353194743,-0.048500007369127636,-0.050796008001705,727643.0,0.91128936878561
Neuron Development (GO:0048666),147,0.5492896123922142,-0.048313417737917454,-0.050796008001705,1402837.0,0.91128936878561
Positive Regulation Of Cytoskeleton Organization (GO:0051495),76,0.5501825813240365,-0.049884566404724884,-0.050796008001705,727596.0,0.91128936878561
Glycoprotein Biosynthetic Process (GO:0009101),76,0.5502215027681754,-0.049896284507995686,-0.050796008001705,727595.0,0.91128936878561
Sphingolipid Biosynthetic Process (GO:0030148),77,0.5512119275717137,-0.045213952936491615,-0.050796008001705,737113.0,0.91128936878561
protein-RNA Complex Assembly (GO:0022618),146,0.552043732576941,-0.050470883409098104,-0.050796008001705,1393263.0,0.91128936878561
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),76,0.5520891571182938,-0.05038089564553332,-0.050796008001705,727547.0,0.91128936878561
Positive Regulation Of Catabolic Process (GO:0009896),77,0.5524486787332418,-0.04716419474648567,-0.050796008001705,737081.0,0.91128936878561
Positive Regulation Of Cell Motility (GO:2000147),217,0.5524791287723704,-0.049460558722617426,-0.050796008001705,2063582.0,0.91128936878561
Defense Response To Symbiont (GO:0140546),147,0.5534096096248461,-0.05012709146121165,-0.050796008001705,1402690.0,0.91128936878561
Regulation Of Organelle Assembly (GO:1902115),76,0.5550050413988384,-0.050773940213679085,-0.050796008001705,727472.0,0.91128936878561
Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876),77,0.5567346330746962,-0.050242594232795375,-0.050796008001705,736970.0,0.91128936878561
Macromolecule Modification (GO:0043412),78,0.5584050023681376,-0.04816268843654477,-0.050796008001705,746468.0,0.91128936878561
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),79,0.5617670708037025,-0.045946601041216964,-0.050796008001705,755920.0,0.91128936878561
Cilium Organization (GO:0044782),219,0.5635587305756198,-0.04984523724947118,-0.050796008001705,2081910.0,0.91128936878561
Response To Insulin (GO:0032868),79,0.5656801656822109,-0.04991917811093932,-0.050796008001705,755817.0,0.91128936878561
Regulation Of Protein Localization To Plasma Membrane (GO:1903076),79,0.5658699612622166,-0.049950412175253846,-0.050796008001705,755812.0,0.91128936878561
Positive Regulation Of Immune Response (GO:0050778),80,0.5668578993779473,-0.046035750320148824,-0.050796008001705,765324.0,0.91128936878561
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),80,0.5692697438100324,-0.04898425393630086,-0.050796008001705,765260.0,0.91128936878561
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),80,0.5725441891209804,-0.05040165126334191,-0.050796008001705,765173.0,0.91128936878561
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),81,0.5728119869060853,-0.04738558289074065,-0.050796008001705,774702.0,0.91128936878561
Regulation Of Interleukin-1 Beta Production (GO:0032651),82,0.5767158080865771,-0.04612401836903969,-0.050796008001705,784132.0,0.91128936878561
Sodium Ion Transmembrane Transport (GO:0035725),82,0.5786427912939739,-0.04855967066717629,-0.050796008001705,784080.0,0.91128936878561
Chromatin Remodeling (GO:0006338),225,0.580467298120534,-0.05003367723475396,-0.050796008001705,2137561.0,0.91128936878561
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),227,0.5804782486689324,-0.047671284484037964,-0.050796008001705,2156350.0,0.91128936878561
Regulation Of Phosphorylation (GO:0042325),82,0.580530889589973,-0.0499512572532844,-0.050796008001705,784029.0,0.91128936878561
Response To Lipopolysaccharide (GO:0032496),155,0.5812853203395703,-0.04963463283450452,-0.050796008001705,1477432.0,0.91128936878561
Exocytosis (GO:0006887),82,0.5817885953173162,-0.05027633897480206,-0.050796008001705,783995.0,0.91128936878561
Positive Regulation Of Amide Metabolic Process (GO:0034250),83,0.5853066220783263,-0.04995600196205673,-0.050796008001705,793432.0,0.91128936878561
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),157,0.585887454714228,-0.04800683199382207,-0.050796008001705,1496186.0,0.91128936878561
Regulation Of Osteoblast Differentiation (GO:0045667),84,0.586120025601186,-0.04567912419192607,-0.050796008001705,802941.0,0.91128936878561
T Cell Receptor Signaling Pathway (GO:0050852),84,0.5863387255513542,-0.04623525621743649,-0.050796008001705,802935.0,0.91128936878561
Positive Regulation Of Protein Ubiquitination (GO:0031398),84,0.5863387255513542,-0.04623525621743649,-0.050796008001705,802935.0,0.91128936878561
Positive Regulation Of Double-Strand Break Repair (GO:2000781),83,0.5879461219651865,-0.05060331537749619,-0.050796008001705,793360.0,0.91128936878561
Regulation Of Type II Interferon Production (GO:0032649),86,0.595734200638299,-0.046367861321187635,-0.050796008001705,821733.0,0.91128936878561
Negative Regulation Of Binding (GO:0051100),86,0.5958058456745214,-0.0464804585061596,-0.050796008001705,821731.0,0.91128936878561
Organic Anion Transport (GO:0015711),86,0.5972380685660849,-0.048308864935285196,-0.050796008001705,821691.0,0.91128936878561
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),85,0.5973264735954383,-0.05060784932159522,-0.050796008001705,812161.0,0.91128936878561
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),87,0.6002823190564489,-0.0463925235203423,-0.050796008001705,831132.0,0.91128936878561
Positive Regulation Of Cell Adhesion (GO:0045785),87,0.6008149353982846,-0.047085024456348865,-0.050796008001705,831117.0,0.91128936878561
Negative Regulation Of Cell Migration (GO:0030336),161,0.6013390222722571,-0.04795360141341781,-0.050796008001705,1533436.0,0.91128936878561
Regulation Of Double-Strand Break Repair (GO:2000779),87,0.6064489486938691,-0.0506121748084943,-0.050796008001705,830958.0,0.91128936878561
Glucose Homeostasis (GO:0042593),87,0.6074388347517001,-0.05073899112265167,-0.050796008001705,830930.0,0.91128936878561
Negative Regulation Of Protein Kinase Activity (GO:0006469),88,0.6097240135964743,-0.05033764744936924,-0.050796008001705,840389.0,0.91128936878561
ERAD Pathway (GO:0036503),89,0.6101709523383524,-0.04765387743258266,-0.050796008001705,849899.0,0.91128936878561
Sodium Ion Transport (GO:0006814),89,0.611077391020793,-0.04873556236764485,-0.050796008001705,849873.0,0.91128936878561
Regulation Of Epithelial Cell Proliferation (GO:0050678),90,0.6134561252327133,-0.046020249779244654,-0.050796008001705,859326.0,0.91128936878561
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",90,0.6164280913783887,-0.04956552367342072,-0.050796008001705,859240.0,0.91128936878561
Supramolecular Fiber Organization (GO:0097435),310,0.6170343810117987,-0.0493326769234274,-0.050796008001705,2930709.0,0.91128936878561
"Retrograde Transport, Endosome To Golgi (GO:0042147)",89,0.6171624694238762,-0.05077716359844691,-0.050796008001705,849698.0,0.91128936878561
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),90,0.6180149527768216,-0.0502552152143471,-0.050796008001705,859194.0,0.91128936878561
Positive Regulation Of Protein Catabolic Process (GO:0045732),91,0.6188953065657934,-0.04772293524728865,-0.050796008001705,868688.0,0.91128936878561
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),91,0.6188953065657934,-0.04772293524728865,-0.050796008001705,868688.0,0.91128936878561
Peptidyl-Lysine Modification (GO:0018205),91,0.6195118828477333,-0.04852694849754786,-0.050796008001705,868670.0,0.91128936878561
Generation Of Neurons (GO:0048699),167,0.6206519232027534,-0.048447151937934176,-0.050796008001705,1589396.0,0.91128936878561
Regulation Of Macroautophagy (GO:0016241),92,0.6269331224451189,-0.050332824738595856,-0.050796008001705,877970.0,0.91128936878561
Regulation Of Defense Response (GO:0031347),93,0.627824081459142,-0.04831575631235562,-0.050796008001705,887460.0,0.91128936878561
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),244,0.6283047708976429,-0.047180471316170265,-0.050796008001705,2313648.0,0.91128936878561
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),93,0.6299753130372612,-0.05005117400847394,-0.050796008001705,887396.0,0.91128936878561
Neuron Differentiation (GO:0030182),170,0.6304215619916993,-0.04848860233905955,-0.050796008001705,1617344.0,0.91128936878561
Sphingolipid Metabolic Process (GO:0006665),94,0.6304794237041331,-0.04622347353339191,-0.050796008001705,896896.0,0.91128936878561
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),93,0.6316196095473855,-0.05045677639881202,-0.050796008001705,887347.0,0.91128936878561
Regulation Of Protein Metabolic Process (GO:0051246),95,0.6356527192058002,-0.047852327784316716,-0.050796008001705,906254.0,0.91128936878561
Regulation Of Protein Localization (GO:0032880),96,0.6401294795623869,-0.048393264177647784,-0.050796008001705,915630.0,0.91128936878561
Mitochondrial Translation (GO:0032543),96,0.6415694025708369,-0.0496906214324516,-0.050796008001705,915586.0,0.91128936878561
Axon Development (GO:0061564),98,0.6479675795613535,-0.04825594432706059,-0.050796008001705,934408.0,0.91128936878561
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),98,0.6487391909662917,-0.04916939069039858,-0.050796008001705,934384.0,0.91128936878561
Response To UV (GO:0009411),98,0.6497028434003466,-0.04990764894885183,-0.050796008001705,934354.0,0.91128936878561
Cellular Response To Insulin Stimulus (GO:0032869),98,0.6501201274551095,-0.05008917574282246,-0.050796008001705,934341.0,0.91128936878561
Cellular Response To Oxygen-Containing Compound (GO:1901701),398,0.6502025443304309,-0.048632458248672454,-0.050796008001705,3744038.0,0.91128936878561
Cellular Component Assembly (GO:0022607),252,0.6505733984986137,-0.048221728759543225,-0.050796008001705,2387500.0,0.91128936878561
Regulation Of RNA Splicing (GO:0043484),100,0.6546541317592977,-0.04708463543553596,-0.050796008001705,953212.0,0.91128936878561
Visual Perception (GO:0007601),100,0.6562968323293674,-0.04903910984269134,-0.050796008001705,953160.0,0.91128936878561
Positive Regulation Of Vasculature Development (GO:1904018),101,0.6581707666579056,-0.04654038186287897,-0.050796008001705,962605.0,0.91128936878561
Calcium Ion Homeostasis (GO:0055074),101,0.6584841277873085,-0.04715736627769719,-0.050796008001705,962595.0,0.91128936878561
Regulation Of Execution Phase Of Apoptosis (GO:1900117),11,0.6586888760511455,-0.05079600800170501,-0.050796008001705,104269.0,0.91128936878561
Sensory Perception Of Light Stimulus (GO:0050953),101,0.660080566814848,-0.0490565048739687,-0.050796008001705,962544.0,0.91128936878561
Protein Complex Oligomerization (GO:0051259),100,0.6608617936083092,-0.05073996251852627,-0.050796008001705,953015.0,0.91128936878561
Mitochondrial Gene Expression (GO:0140053),101,0.6609558262381962,-0.04974534353984039,-0.050796008001705,962516.0,0.91128936878561
Activation Of GTPase Activity (GO:0090630),100,0.6617092437078101,-0.050779236482805315,-0.050796008001705,952988.0,0.91128936878561
RNA Processing (GO:0006396),181,0.6641715553697323,-0.04845370917374055,-0.050796008001705,1719745.0,0.91128936878561
Alpha-Beta T Cell Activation (GO:0046631),12,0.6653354257863582,-0.05079600800170501,-0.050796008001705,113742.0,0.91128936878561
Renal Filtration (GO:0097205),12,0.6653354257863582,-0.05079600800170501,-0.050796008001705,113742.0,0.91128936878561
Negative Regulation Of Translation (GO:0017148),104,0.6699828388113968,-0.047729998308723966,-0.050796008001705,990728.0,0.91128936878561
"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",13,0.6716627086135225,-0.050796008001705015,-0.050796008001705,123214.0,0.91128936878561
Regulation Of Amyloid Fibril Formation (GO:1905906),13,0.6716627086135225,-0.050796008001705015,-0.050796008001705,123214.0,0.91128936878561
Intraciliary Anterograde Transport (GO:0035720),13,0.6716627086135225,-0.050796008001705015,-0.050796008001705,123214.0,0.91128936878561
Intrinsic Apoptotic Signaling Pathway (GO:0097193),104,0.6731149953583591,-0.05026119231875144,-0.050796008001705,990625.0,0.91128936878561
Positive Regulation Of Cell Growth (GO:0030307),104,0.674509908982831,-0.05062273252889005,-0.050796008001705,990579.0,0.91128936878561
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Dendritic Cell Chemotaxis (GO:0002407),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Positive Regulation Of Cell Activation (GO:0050867),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Response To UV-B (GO:0010224),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Stem Cell Development (GO:0048864),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Phagosome Maturation (GO:0090382),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
DNA Alkylation (GO:0006305),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Folic Acid-Containing Compound Metabolic Process (GO:0006760),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Ganglioside Biosynthetic Process (GO:0001574),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of Rac Protein Signal Transduction (GO:0035020),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Keratan Sulfate Biosynthetic Process (GO:0018146),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Cardiac Myofibril Assembly (GO:0055003),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Negative Regulation Of Gluconeogenesis (GO:0045721),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Golgi To Endosome Transport (GO:0006895),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Ribosomal Small Subunit Assembly (GO:0000028),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Lysosomal Lumen Acidification (GO:0007042),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Negative Regulation Of Platelet Activation (GO:0010544),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of Interleukin-13 Production (GO:0032656),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Positive Regulation Of Collagen Biosynthetic Process (GO:0032967),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of Systemic Arterial Blood Pressure (GO:0003073),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of Activin Receptor Signaling Pathway (GO:0032925),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Negative Regulation Of mRNA Processing (GO:0050686),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Protein Localization To Mitochondrion (GO:0070585),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Negative Regulation Of Macrophage Activation (GO:0043031),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of Amyloid-Beta Clearance (GO:1900221),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Presynapse Assembly (GO:0099054),14,0.677705450721063,-0.050796008001705015,-0.050796008001705,132685.0,0.91128936878561
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),105,0.6783106688404702,-0.05064368907018757,-0.050796008001705,999951.0,0.91128936878561
Positive Regulation Of Metabolic Process (GO:0009893),106,0.6784264399113082,-0.04929215426106322,-0.050796008001705,1009444.0,0.91128936878561
Negative Regulation Of Developmental Process (GO:0051093),107,0.6814517827663988,-0.04886624711499192,-0.050796008001705,1018838.0,0.91128936878561
Cellular Response To Salt (GO:1902075),107,0.6817773816127831,-0.04915404710543056,-0.050796008001705,1018827.0,0.91128936878561
Negative Regulation Of Cation Transmembrane Transport (GO:1904063),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Mesonephric Tubule Development (GO:0072164),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Negative Regulation Of DNA Replication (GO:0008156),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Protein O-linked Mannosylation (GO:0035269),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Cellular Response To Gamma Radiation (GO:0071480),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Astrocyte Development (GO:0014002),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Prostanoid Metabolic Process (GO:0006692),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Transcription By RNA Polymerase I (GO:0006360),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
B Cell Mediated Immunity (GO:0019724),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Positive Regulation Of Autophagosome Assembly (GO:2000786),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
B Cell Activation Involved In Immune Response (GO:0002312),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Nuclear Migration (GO:0007097),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Midbody Abscission (GO:0061952),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Negative Regulation Of Amyloid-Beta Formation (GO:1902430),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Positive Regulation Of Sprouting Angiogenesis (GO:1903672),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
Positive Regulation Of Cardiac Muscle Tissue Growth (GO:0055023),15,0.683492359585751,-0.050796008001705015,-0.050796008001705,142155.0,0.91128936878561
