Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Amino Acid Catabolic Process (GO:0009063),38,0.21874309404582498,-0.037087803301158156,-0.0370925028034754,373990.0,0.8878318219820439
Positive Regulation Of Intracellular Transport (GO:0032388),39,0.21937684102608696,0.704645776449512,-0.0370925028034754,383730.0,0.8878318219820439
Protein Deacetylation (GO:0006476),39,0.220085045156738,0.19041128973994592,-0.0370925028034754,383714.0,0.8878318219820439
Internal Peptidyl-Lysine Acetylation (GO:0018393),39,0.220085045156738,0.19041128973994592,-0.0370925028034754,383714.0,0.8878318219820439
Regulation Of Autophagosome Assembly (GO:2000785),39,0.2202179792827662,0.13838201808049147,-0.0370925028034754,383711.0,0.8878318219820439
Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),158,0.22104804929224092,-0.0318845950116424,-0.0370925028034754,1534537.0,0.8878318219820439
Endothelial Cell Migration (GO:0043542),39,0.2218612816319292,-0.017915620175217473,-0.0370925028034754,383674.0,0.8878318219820439
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),39,0.22431692401324466,-0.03591701956156849,-0.0370925028034754,383619.0,0.8878318219820439
Negative Regulation Of Protein Localization (GO:1903828),40,0.2276875529981987,0.437472564019039,-0.0370925028034754,393294.0,0.8878318219820439
Water-Soluble Vitamin Metabolic Process (GO:0006767),40,0.22799987393946952,0.2918287181520695,-0.0370925028034754,393287.0,0.8878318219820439
Positive Regulation Of Insulin Secretion (GO:0032024),40,0.22952028434468635,-0.00367091132139076,-0.0370925028034754,393253.0,0.8878318219820439
Stem Cell Differentiation (GO:0048863),40,0.22969952889590906,-0.009658600377453148,-0.0370925028034754,393249.0,0.8878318219820439
mRNA 3'-End Processing (GO:0031124),40,0.23055201030685724,-0.02837858291673272,-0.0370925028034754,393230.0,0.8878318219820439
Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),40,0.23109132932203902,-0.03197613503964601,-0.0370925028034754,393218.0,0.8878318219820439
Positive Regulation Of Actin Filament Polymerization (GO:0030838),40,0.23140625694642997,-0.03267352297975349,-0.0370925028034754,393211.0,0.8878318219820439
Cell Cycle G2/M Phase Transition (GO:0044839),40,0.23176646709941862,-0.034267437357287565,-0.0370925028034754,393203.0,0.8878318219820439
Determination Of Heart Left/Right Asymmetry (GO:0061371),40,0.23203682958837352,-0.035110783823888395,-0.0370925028034754,393197.0,0.8878318219820439
Negative Regulation Of mRNA Catabolic Process (GO:1902373),40,0.23357219572886784,-0.03693273475856893,-0.0370925028034754,393163.0,0.8878318219820439
Synaptic Vesicle Endocytosis (GO:0048488),40,0.23425134999625502,-0.037032411227740335,-0.0370925028034754,393148.0,0.8878318219820439
Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480),40,0.2347047261361555,-0.03707763379449057,-0.0370925028034754,393138.0,0.8878318219820439
Positive Regulation Of Wound Healing (GO:0090303),40,0.2347047261361555,-0.03707763379449057,-0.0370925028034754,393138.0,0.8878318219820439
Notch Signaling Pathway (GO:0007219),40,0.23579480576762696,-0.037091199742974666,-0.0370925028034754,393114.0,0.8878318219820439
Negative Regulation Of Multicellular Organismal Process (GO:0051241),230,0.23605048009925045,0.02842548459147652,-0.0370925028034754,2222146.0,0.8878318219820439
Positive Regulation Of Response To Biotic Stimulus (GO:0002833),41,0.2367353909325095,0.05664338024006607,-0.0370925028034754,402839.0,0.8878318219820439
Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),41,0.238901755950372,-0.029756068088294067,-0.0370925028034754,402791.0,0.8878318219820439
Hemopoiesis (GO:0030097),100,0.23898294341125498,-0.02384879004623944,-0.0370925028034754,975184.0,0.8878318219820439
Embryonic Heart Tube Morphogenesis (GO:0003143),41,0.24017045823068794,-0.03515911843314661,-0.0370925028034754,402763.0,0.8878318219820439
Positive Regulation Of Ossification (GO:0045778),41,0.24085162775815006,-0.03637455721789414,-0.0370925028034754,402748.0,0.8878318219820439
Non-Canonical Wnt Signaling Pathway (GO:0035567),41,0.2409425297080544,-0.03643577130888135,-0.0370925028034754,402746.0,0.8878318219820439
Regulation Of RNA Splicing (GO:0043484),101,0.24170949358206212,0.008782808971274017,-0.0370925028034754,984753.0,0.8878318219820439
Heart Contraction (GO:0060047),41,0.242308295638067,-0.037030810439725406,-0.0370925028034754,402716.0,0.8878318219820439
Negative Regulation Of Proteolysis (GO:0045861),41,0.2428557744440928,-0.037077996453246304,-0.0370925028034754,402704.0,0.8878318219820439
Collagen Fibril Organization (GO:0030199),42,0.24345574894572736,0.9959298771118137,-0.0370925028034754,412433.0,0.8878318219820439
Stress-Activated MAPK Cascade (GO:0051403),42,0.2456289106585366,0.0025513559945255517,-0.0370925028034754,412385.0,0.8878318219820439
Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),42,0.24585587929064123,-0.010964976683454208,-0.0370925028034754,412380.0,0.8878318219820439
Substantia Nigra Development (GO:0021762),42,0.24694689389798752,-0.029930745105322194,-0.0370925028034754,412356.0,0.8878318219820439
Lipid Modification (GO:0030258),42,0.24954840304093673,-0.03685484129207554,-0.0370925028034754,412299.0,0.8878318219820439
Lysosome Organization (GO:0007040),43,0.2527192583011566,0.052283571726412986,-0.0370925028034754,421968.0,0.8878318219820439
Regulation Of Filopodium Assembly (GO:0051489),43,0.2530836913868755,0.0287632311746247,-0.0370925028034754,421960.0,0.8878318219820439
Regulation Of Neurotransmitter Receptor Activity (GO:0099601),42,0.2530857118041704,-0.0370924020115874,-0.0370925028034754,412222.0,0.8878318219820439
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954),43,0.2541786471979354,-0.019699516233660067,-0.0370925028034754,421936.0,0.8878318219820439
Ephrin Receptor Signaling Pathway (GO:0048013),43,0.25669726011172134,-0.03602636683988541,-0.0370925028034754,421881.0,0.8878318219820439
Positive Regulation Of Biomineral Tissue Development (GO:0070169),43,0.25688093750105623,-0.036407950035828154,-0.0370925028034754,421877.0,0.8878318219820439
Bone Development (GO:0060348),44,0.25917300303407365,0.9803398013931204,-0.0370925028034754,431562.0,0.8878318219820439
Mitotic Spindle Assembly (GO:0090307),44,0.2612298191318997,0.009452870917785893,-0.0370925028034754,431517.0,0.8878318219820439
Regulation Of Neuron Apoptotic Process (GO:0043523),105,0.2615883373082818,-5.426422043188746e-05,-0.0370925028034754,1022709.0,0.8878318219820439
Zymogen Activation (GO:0031638),44,0.2617338690549234,-0.012343513702773952,-0.0370925028034754,431506.0,0.8878318219820439
Positive Regulation Of Chemotaxis (GO:0050921),44,0.2620548877032368,-0.020094811382974052,-0.0370925028034754,431499.0,0.8878318219820439
Regulation Of Transport (GO:0051049),44,0.2628353437646306,-0.030423026163317945,-0.0370925028034754,431482.0,0.8878318219820439
Positive Regulation Of Autophagy (GO:0010508),106,0.2639162255514985,0.07512259185292551,-0.0370925028034754,1032284.0,0.8878318219820439
Synaptic Vesicle Recycling (GO:0036465),44,0.26633891750148303,-0.03703787409826171,-0.0370925028034754,431406.0,0.8878318219820439
Positive Regulation Of Biosynthetic Process (GO:0009891),44,0.2668016672709267,-0.037078985522580106,-0.0370925028034754,431396.0,0.8878318219820439
DNA Damage Response (GO:0006974),383,0.2686360694038998,-0.03031258049521412,-0.0370925028034754,3664523.0,0.8878318219820439
Regulation Of Stem Cell Differentiation (GO:2000736),45,0.2693864272823264,-0.010173199295118018,-0.0370925028034754,441071.0,0.8878318219820439
I-kappaB kinase/NF-kappaB Signaling (GO:0007249),45,0.2695244506609729,-0.012893491238345097,-0.0370925028034754,441068.0,0.8878318219820439
Epithelial Cell Migration (GO:0010631),45,0.2698466429726085,-0.020472537858985194,-0.0370925028034754,441061.0,0.8878318219820439
Regulation Of Telomerase Activity (GO:0051972),45,0.27058380588514547,-0.030408195618532412,-0.0370925028034754,441045.0,0.8878318219820439
Regulation Of Protein Modification Process (GO:0031399),45,0.27122964753981926,-0.03316452073794481,-0.0370925028034754,441031.0,0.8878318219820439
Regulation Of Cellular Response To Stress (GO:0080135),107,0.27160172381444286,-0.030269650757981176,-0.0370925028034754,1041678.0,0.8878318219820439
Cognition (GO:0050890),45,0.27210737432327425,-0.035596476194493826,-0.0370925028034754,441012.0,0.8878318219820439
Extracellular Matrix Organization (GO:0030198),174,0.27503169708743924,0.2122717379466849,-0.0370925028034754,1685596.0,0.8878318219820439
Vacuolar Transport (GO:0007034),46,0.27607711352687636,0.04645469730055072,-0.0370925028034754,450654.0,0.8878318219820439
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),46,0.27699901864298293,-0.008030249340793105,-0.0370925028034754,450634.0,0.8878318219820439
Mitotic G2/M Transition Checkpoint (GO:0044818),46,0.27759906401277035,-0.022370173701970784,-0.0370925028034754,450621.0,0.8878318219820439
Insulin Receptor Signaling Pathway (GO:0008286),46,0.2789399109076485,-0.033249911652412874,-0.0370925028034754,450592.0,0.8878318219820439
Myofibril Assembly (GO:0030239),46,0.2813985347263055,-0.03698443724145056,-0.0370925028034754,450539.0,0.8878318219820439
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),46,0.28232902752746336,-0.03707957323044512,-0.0370925028034754,450519.0,0.8878318219820439
Ribosome Assembly (GO:0042255),47,0.2826786266950601,0.4279261425295914,-0.0370925028034754,460236.0,0.8878318219820439
Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),47,0.2840630162522515,0.023158487857339583,-0.0370925028034754,460206.0,0.8878318219820439
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),47,0.2851728578143433,-0.021179770409814565,-0.0370925028034754,460182.0,0.8878318219820439
Regulation Of Interleukin-2 Production (GO:0032663),47,0.2853117331834101,-0.02371015042092044,-0.0370925028034754,460179.0,0.8878318219820439
Golgi To Plasma Membrane Transport (GO:0006893),47,0.28586755658645724,-0.030620557287367296,-0.0370925028034754,460167.0,0.8878318219820439
Negative Regulation Of Inflammatory Response (GO:0050728),111,0.286247929793076,0.023042341933853478,-0.0370925028034754,1079779.0,0.8878318219820439
Mitotic Cell Cycle Phase Transition (GO:0044772),111,0.2875186251219933,0.11495678041199453,-0.0370925028034754,1079737.0,0.8878318219820439
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),47,0.2875845787228066,-0.03584449854306703,-0.0370925028034754,460130.0,0.8878318219820439
Regulation Of Wound Healing (GO:0061041),47,0.2899592446496534,-0.037079848327743636,-0.0370925028034754,460079.0,0.8878318219820439
"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",48,0.28997627945250404,0.6711013951887145,-0.0370925028034754,469800.0,0.8878318219820439
Autophagy Of Mitochondrion (GO:0000422),48,0.2909927649893939,0.10548054541474766,-0.0370925028034754,469778.0,0.8878318219820439
RNA Metabolic Process (GO:0016070),111,0.29113333815585474,-0.03393103392225002,-0.0370925028034754,1079618.0,0.8878318219820439
Regulation Of Protein Ubiquitination (GO:0031396),112,0.2919578824558662,-0.017571863361763324,-0.0370925028034754,1089233.0,0.8878318219820439
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),112,0.2922920327703744,-0.021753877067663383,-0.0370925028034754,1089222.0,0.8878318219820439
Cellular Response To Mechanical Stimulus (GO:0071260),48,0.29247425405279603,-0.017847890841393464,-0.0370925028034754,469746.0,0.8878318219820439
Regulation Of DNA Binding (GO:0051101),48,0.29247425405279603,-0.017847890841393464,-0.0370925028034754,469746.0,0.8878318219820439
Cellular Response To Radiation (GO:0071478),48,0.2934483825776272,-0.03082596481759134,-0.0370925028034754,469725.0,0.8878318219820439
Negative Regulation Of DNA Metabolic Process (GO:0051053),48,0.2934483825776272,-0.03082596481759134,-0.0370925028034754,469725.0,0.8878318219820439
Response To Endoplasmic Reticulum Stress (GO:0034976),113,0.29553341003325867,0.025187431511542062,-0.0370925028034754,1098756.0,0.8878318219820439
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),48,0.29749997838609293,-0.037080111962654705,-0.0370925028034754,469638.0,0.8878318219820439
Proton Transmembrane Transport (GO:1902600),49,0.29806632446758013,0.22736294867373336,-0.0370925028034754,479344.0,0.8878318219820439
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),49,0.299038898213204,0.020699263748734903,-0.0370925028034754,479323.0,0.8878318219820439
Ribonucleoprotein Complex Biogenesis (GO:0022613),114,0.299063241534392,0.1772911741404122,-0.0370925028034754,1108279.0,0.8878318219820439
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),49,0.29954891599828953,-0.003112052405188874,-0.0370925028034754,479312.0,0.8878318219820439
Erythrocyte Differentiation (GO:0030218),49,0.2997808725141037,-0.014697480414885809,-0.0370925028034754,479307.0,0.8878318219820439
Regulation Of Interleukin-12 Production (GO:0032655),49,0.299827273575838,-0.014868920753865937,-0.0370925028034754,479306.0,0.8878318219820439
Positive Regulation Of Cell Death (GO:0010942),50,0.30690739391866706,-0.0037916614131546043,-0.0370925028034754,488869.0,0.8878318219820439
Regulation Of Interferon-Beta Production (GO:0032648),50,0.3071859644554663,-0.015313392394858127,-0.0370925028034754,488863.0,0.8878318219820439
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",50,0.30783639503975485,-0.02738219738226491,-0.0370925028034754,488849.0,0.8878318219820439
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),50,0.30899938038975605,-0.03396230327189473,-0.0370925028034754,488824.0,0.8878318219820439
Regulation Of Epithelial Cell Migration (GO:0010632),50,0.30993114989023274,-0.03591937879869153,-0.0370925028034754,488804.0,0.8878318219820439
Blood Circulation (GO:0008015),50,0.31175161199245727,-0.0370419150652004,-0.0370925028034754,488765.0,0.8878318219820439
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),50,0.31264017672310285,-0.0370847278211194,-0.0370925028034754,488746.0,0.8878318219820439
Positive Regulation Of DNA Recombination (GO:0045911),51,0.3129263946443857,0.13688098561208212,-0.0370925028034754,498452.0,0.8878318219820439
Spermatid Development (GO:0007286),51,0.313668432253118,0.018432919962373714,-0.0370925028034754,498436.0,0.8878318219820439
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),51,0.3146899656225405,-0.022060038618017433,-0.0370925028034754,498414.0,0.8878318219820439
Sprouting Angiogenesis (GO:0002040),51,0.314782902814996,-0.02242782785245463,-0.0370925028034754,498412.0,0.8878318219820439
Regulation Of Protein Binding (GO:0043393),117,0.3148885856306321,-0.02527701141375068,-0.0370925028034754,1136668.0,0.8878318219820439
Positive Regulation Of Gene Expression (GO:0010628),478,0.31498517220686423,0.0013389173600788905,-0.0370925028034754,4545933.0,0.8878318219820439
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),51,0.31557334216152366,-0.031338444525692497,-0.0370925028034754,498395.0,0.8878318219820439
Cellular Response To Oxidative Stress (GO:0034599),117,0.3162115204439684,-0.033832554910295465,-0.0370925028034754,1136625.0,0.8878318219820439
Cell Cycle G1/S Phase Transition (GO:0044843),52,0.3195554439929652,0.28530110910171,-0.0370925028034754,508019.0,0.8878318219820439
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),51,0.31958491743657896,-0.03708084083564416,-0.0370925028034754,498309.0,0.8878318219820439
Endosome Organization (GO:0007032),52,0.3198797381155535,0.2121059033962021,-0.0370925028034754,508012.0,0.8878318219820439
"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",52,0.3208534459714478,0.017365123370722768,-0.0370925028034754,507991.0,0.8878318219820439
Peptide Metabolic Process (GO:0006518),52,0.3215497073257601,-0.013798432378185111,-0.0370925028034754,507976.0,0.8878318219820439
Rho Protein Signal Transduction (GO:0007266),52,0.321967765445545,-0.02270984083228195,-0.0370925028034754,507967.0,0.8878318219820439
Cardiac Muscle Tissue Development (GO:0048738),52,0.32620738414776856,-0.037043860747441745,-0.0370925028034754,507876.0,0.8878318219820439
mRNA Stabilization (GO:0048255),52,0.3263475388453725,-0.0370469979891233,-0.0370925028034754,507873.0,0.8878318219820439
Cellular Response To Alcohol (GO:0097306),53,0.3266086072588931,0.32106981177955446,-0.0370925028034754,517574.0,0.8878318219820439
Regulation Of Proteolysis (GO:0030162),52,0.32676815001439596,-0.0370810651042563,-0.0370925028034754,507864.0,0.8878318219820439
Mitochondrial Transport (GO:0006839),53,0.3281842006878497,0.010914031425243312,-0.0370925028034754,517540.0,0.8878318219820439
Negative Regulation Of Protein Ubiquitination (GO:0031397),53,0.3286946083917962,-0.01638767078383597,-0.0370925028034754,517529.0,0.8878318219820439
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),53,0.3286946083917962,-0.01638767078383597,-0.0370925028034754,517529.0,0.8878318219820439
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),53,0.3286946083917962,-0.016387670783835965,-0.0370925028034754,517529.0,0.8878318219820439
Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),52,0.3290151183366422,-0.03709243426740553,-0.0370925028034754,507816.0,0.8878318219820439
Regulation Of Programmed Cell Death (GO:0043067),192,0.3301124524905795,0.07402798633843649,-0.0370925028034754,1855455.0,0.8878318219820439
Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),53,0.3309721159399658,-0.03537124259896721,-0.0370925028034754,517480.0,0.8878318219820439
NADH Dehydrogenase Complex Assembly (GO:0010257),53,0.3309721159399658,-0.03537124259896721,-0.0370925028034754,517480.0,0.8878318219820439
Blood Vessel Morphogenesis (GO:0048514),53,0.3316239876344086,-0.03622752456886465,-0.0370925028034754,517466.0,0.8878318219820439
Apical Junction Assembly (GO:0043297),54,0.3336228522878989,0.3144371763243131,-0.0370925028034754,527127.0,0.8878318219820439
Synapse Organization (GO:0050808),120,0.33462657548433444,-0.03708649727194673,-0.0370925028034754,1164919.0,0.8878318219820439
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),122,0.3363018199485789,-0.012102095261694092,-0.0370925028034754,1184116.0,0.8878318219820439
Nucleosome Assembly (GO:0006334),54,0.3364028857135718,-0.02810147926531754,-0.0370925028034754,527067.0,0.8878318219820439
Peptidyl-Tyrosine Modification (GO:0018212),54,0.337470951558195,-0.03381918441553325,-0.0370925028034754,527044.0,0.8878318219820439
Receptor-Mediated Endocytosis (GO:0006898),122,0.33769463276183564,0.09779827526347645,-0.0370925028034754,1184071.0,0.8878318219820439
Neuron Projection Development (GO:0031175),192,0.3377719477227058,-0.03654980516903173,-0.0370925028034754,1855144.0,0.8878318219820439
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),123,0.33972011383784906,0.00023326652406327882,-0.0370925028034754,1193629.0,0.8878318219820439
Positive Regulation Of Apoptotic Process (GO:0043065),269,0.3435813703066699,0.023943407340340048,-0.0370925028034754,2587142.0,0.8878318219820439
Positive Regulation Of Protein Metabolic Process (GO:0051247),196,0.34434502513920007,0.1260535309259319,-0.0370925028034754,1893068.0,0.8878318219820439
Regulation Of DNA Metabolic Process (GO:0051052),124,0.3452570467347989,-0.027715547886300106,-0.0370925028034754,1203072.0,0.8878318219820439
Nervous System Development (GO:0007399),418,0.34742951015696777,-0.0337756733252471,-0.0370925028034754,3986607.0,0.8878318219820439
Positive Regulation Of Cell Migration (GO:0030335),270,0.3484834950617412,-0.019216632357270478,-0.0370925028034754,2596379.0,0.8878318219820439
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),56,0.34952215312349444,-0.017646868510067117,-0.0370925028034754,546184.0,0.8878318219820439
Cellular Response To Peptide (GO:1901653),56,0.34952215312349444,-0.017646868510067117,-0.0370925028034754,546184.0,0.8878318219820439
Mitotic DNA Damage Checkpoint Signaling (GO:0044773),56,0.3498921265774645,-0.02499916104152517,-0.0370925028034754,546176.0,0.8878318219820439
post-Golgi Vesicle-Mediated Transport (GO:0006892),56,0.3505399229991972,-0.031660691388170376,-0.0370925028034754,546162.0,0.8878318219820439
Positive Regulation Of Cellular Metabolic Process (GO:0031325),56,0.35462167712855874,-0.037081882082771946,-0.0370925028034754,546074.0,0.8878318219820439
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),56,0.35462167712855874,-0.037081882082771946,-0.0370925028034754,546074.0,0.8878318219820439
Regulation Of Cation Channel Activity (GO:2001257),56,0.3553191144744766,-0.03708994775236037,-0.0370925028034754,546059.0,0.8878318219820439
Myeloid Cell Differentiation (GO:0030099),57,0.3562336544845238,-0.017840641451880832,-0.0370925028034754,555735.0,0.8878318219820439
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),56,0.35685518055041177,-0.03709243916283909,-0.0370925028034754,546026.0,0.8878318219820439
Post-Transcriptional Regulation Of Gene Expression (GO:0010608),57,0.35757274978557174,-0.033284903522089154,-0.0370925028034754,555706.0,0.8878318219820439
Regulation Of DNA Repair (GO:0006282),128,0.36082431078389543,0.03751589600795156,-0.0370925028034754,1241041.0,0.8878318219820439
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),128,0.36209557395534986,-0.025641651641444815,-0.0370925028034754,1241000.0,0.8878318219820439
Glycosaminoglycan Biosynthetic Process (GO:0006024),58,0.36276976691335716,-0.015457463842537475,-0.0370925028034754,565287.0,0.8878318219820439
Positive Regulation Of Type II Interferon Production (GO:0032729),58,0.363414458297972,-0.026248182769336027,-0.0370925028034754,565273.0,0.8878318219820439
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),57,0.36359695152117544,-0.03709244027934147,-0.0370925028034754,555576.0,0.8878318219820439
DNA-templated Transcription Initiation (GO:0006352),58,0.36359872700782053,-0.028721549854156012,-0.0370925028034754,565269.0,0.8878318219820439
Circulatory System Development (GO:0072359),128,0.36430062477782055,-0.024000009934548497,-0.0370925028034754,1240929.0,0.8878318219820439
Regulation Of Bone Mineralization (GO:0030500),58,0.3659970779951297,-0.036584989544702434,-0.0370925028034754,565217.0,0.8878318219820439
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),59,0.3672513077315119,0.4882095502699205,-0.0370925028034754,574881.0,0.8878318219820439
Regulation Of Cell Death (GO:0010941),59,0.36789315617965745,0.1459150215446196,-0.0370925028034754,574867.0,0.8878318219820439
Histone Acetylation (GO:0016573),59,0.36803074320764084,0.11329136006420992,-0.0370925028034754,574864.0,0.8878318219820439
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),59,0.3690402310477368,-0.002380698672365279,-0.0370925028034754,574842.0,0.8878318219820439
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),59,0.369407542034335,-0.016560830636084174,-0.0370925028034754,574834.0,0.8878318219820439
protein-DNA Complex Assembly (GO:0065004),59,0.3701884734209405,-0.028863430412619052,-0.0370925028034754,574817.0,0.8878318219820439
Central Nervous System Development (GO:0007417),278,0.37054621806401655,-0.010363069973585095,-0.0370925028034754,2671047.0,0.8878318219820439
Regulation Of Type I Interferon Production (GO:0032479),59,0.37129187571697536,-0.034278085589335094,-0.0370925028034754,574793.0,0.8878318219820439
Endocytic Recycling (GO:0032456),60,0.37468163313402547,0.07696593577110303,-0.0370925028034754,584408.0,0.8878318219820439
Response To Light Stimulus (GO:0009416),60,0.37710863231925307,-0.03207927241476815,-0.0370925028034754,584355.0,0.8878318219820439
Fatty Acid Catabolic Process (GO:0009062),60,0.3786681421464724,-0.0359867735954355,-0.0370925028034754,584321.0,0.8878318219820439
Protein Localization To Plasma Membrane (GO:0072659),132,0.38383365989604395,-0.03651670869389433,-0.0370925028034754,1278745.0,0.8878318219820439
Glycerophospholipid Metabolic Process (GO:0006650),62,0.3877852781444393,0.02274080550410139,-0.0370925028034754,603492.0,0.8878318219820439
Positive Regulation Of Interleukin-1 Production (GO:0032732),62,0.38883160011341117,-0.019528704086848564,-0.0370925028034754,603469.0,0.8878318219820439
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),63,0.39306140099094056,0.2290101609912809,-0.0370925028034754,613058.0,0.8878318219820439
Cell Junction Organization (GO:0034330),62,0.39393813352764284,-0.03708318698216892,-0.0370925028034754,603357.0,0.8878318219820439
Phosphatidylinositol-Mediated Signaling (GO:0048015),62,0.39416653675369906,-0.037086232656414087,-0.0370925028034754,603352.0,0.8878318219820439
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),63,0.39510074106699744,-0.019807494542668037,-0.0370925028034754,613013.0,0.8878318219820439
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),136,0.3980510936186369,-0.01626915617004628,-0.0370925028034754,1316706.0,0.8878318219820439
Positive Regulation Of Cell Cycle (GO:0045787),64,0.3992597502475815,0.22485230686948776,-0.0370925028034754,622601.0,0.8878318219820439
Negative Regulation Of Cell Death (GO:0060548),64,0.39966591146080244,0.13161755870492464,-0.0370925028034754,622592.0,0.8878318219820439
Protein N-linked Glycosylation (GO:0006487),64,0.4001173290504025,0.029604966082551705,-0.0370925028034754,622582.0,0.8878318219820439
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),65,0.4052463497237829,0.34834471262579825,-0.0370925028034754,632146.0,0.8878318219820439
Aerobic Electron Transport Chain (GO:0019646),65,0.4055610128452615,0.18629773548444872,-0.0370925028034754,632139.0,0.8878318219820439
Intracellular Calcium Ion Homeostasis (GO:0006874),138,0.40589733970431807,-0.018650900814479125,-0.0370925028034754,1335653.0,0.8878318219820439
Protein Localization To Cell Periphery (GO:1990778),138,0.40834170489540106,-0.036541743220397854,-0.0370925028034754,1335574.0,0.8878318219820439
Cellular Response To Light Stimulus (GO:0071482),65,0.4084407385193068,-0.03246490552159178,-0.0370925028034754,632075.0,0.8878318219820439
Response To Reactive Oxygen Species (GO:0000302),65,0.40907134392698585,-0.03437313060426191,-0.0370925028034754,632061.0,0.8878318219820439
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),65,0.41236327905500936,-0.037083352644100114,-0.0370925028034754,631988.0,0.8878318219820439
Monocarboxylic Acid Biosynthetic Process (GO:0072330),65,0.4129501684806206,-0.0370897554021207,-0.0370925028034754,631975.0,0.8878318219820439
Negative Regulation Of Immune Response (GO:0050777),66,0.41510180544821185,-0.034414333213340906,-0.0370925028034754,641602.0,0.8878318219820439
Gene Expression (GO:0010467),295,0.41632775270031475,0.1892275103633486,-0.0370925028034754,2829517.0,0.8878318219820439
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),67,0.4175755657882002,0.17962937016242114,-0.0370925028034754,651220.0,0.8878318219820439
Positive Regulation Of Cell Motility (GO:2000147),219,0.4202300202136856,-0.015321594948515883,-0.0370925028034754,2109188.0,0.8878318219820439
Peptidyl-Tyrosine Phosphorylation (GO:0018108),67,0.4210567014158331,-0.03445430589379067,-0.0370925028034754,651142.0,0.8878318219820439
Sensory Organ Development (GO:0007423),67,0.4223078618118499,-0.03652179915342115,-0.0370925028034754,651114.0,0.8878318219820439
Skin Development (GO:0043588),68,0.4228942459010034,0.6009507318500855,-0.0370925028034754,660772.0,0.8878318219820439
Intermediate Filament Organization (GO:0045109),67,0.4232020288078547,-0.03699711889606854,-0.0370925028034754,651094.0,0.8878318219820439
Neuropeptide Signaling Pathway (GO:0007218),67,0.42360453333687687,-0.03702934715994911,-0.0370925028034754,651085.0,0.8878318219820439
Sulfur Compound Biosynthetic Process (GO:0044272),68,0.4251145889963272,-0.018639087219146,-0.0370925028034754,660722.0,0.8878318219820439
Neutrophil Chemotaxis (GO:0030593),68,0.4257367141508868,-0.027842935715533,-0.0370925028034754,660708.0,0.8878318219820439
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),68,0.4276931614627616,-0.03602068802613335,-0.0370925028034754,660664.0,0.8878318219820439
Regulation Of Notch Signaling Pathway (GO:0008593),69,0.4309740376821338,-0.019536435298024932,-0.0370925028034754,670259.0,0.8878318219820439
