Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Intracellular Calcium Ion Homeostasis (GO:0006874),138,0.4057118402401074,-0.009328541519495435,-0.013886503291381,1335659.0,0.8878318219820439
Cellular Response To Light Stimulus (GO:0071482),65,0.40749527527034013,-0.010611469540411495,-0.013886503291381,632096.0,0.8878318219820439
Response To Reactive Oxygen Species (GO:0000302),65,0.4076753221496637,-0.011641248541282059,-0.013886503291381,632092.0,0.8878318219820439
Protein Localization To Cell Periphery (GO:1990778),138,0.4099836029584179,-0.013884062409703518,-0.013886503291381,1335521.0,0.8878318219820439
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),65,0.41240841745675116,-0.013884427793648462,-0.013886503291381,631987.0,0.8878318219820439
Monocarboxylic Acid Biosynthetic Process (GO:0072330),65,0.41263412683239176,-0.013885101444544138,-0.013886503291381,631982.0,0.8878318219820439
Negative Regulation Of Immune Response (GO:0050777),66,0.41371154370197377,-0.011675267552647193,-0.013886503291381,641633.0,0.8878318219820439
Gene Expression (GO:0010467),295,0.4158151455726936,0.10645918308993102,-0.013886503291381,2829541.0,0.8878318219820439
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),67,0.4174863895549149,0.01854224062507087,-0.013886503291381,651222.0,0.8878318219820439
Peptidyl-Tyrosine Phosphorylation (GO:0018108),67,0.4196724180101057,-0.011708271071135756,-0.013886503291381,651173.0,0.8878318219820439
Positive Regulation Of Cell Motility (GO:2000147),219,0.4225124566057877,-0.012623924139810826,-0.013886503291381,2109096.0,0.8878318219820439
Sensory Organ Development (GO:0007423),67,0.4226207749633989,-0.013829498827093542,-0.013886503291381,651107.0,0.8878318219820439
Neuropeptide Signaling Pathway (GO:0007218),67,0.42324674758332426,-0.01386508066141122,-0.013886503291381,651093.0,0.8878318219820439
Neutrophil Chemotaxis (GO:0030593),68,0.42391530399782557,0.006161466542870879,-0.013886503291381,660749.0,0.8878318219820439
Sulfur Compound Biosynthetic Process (GO:0044272),68,0.4241817512959506,0.0022025715621788334,-0.013886503291381,660743.0,0.8878318219820439
Intermediate Filament Organization (GO:0045109),67,0.4254839353796077,-0.013886173484688132,-0.013886503291381,651043.0,0.8878318219820439
Skin Development (GO:0043588),68,0.4268481108817499,-0.013364086874684659,-0.013886503291381,660683.0,0.8878318219820439
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),68,0.43009668314356675,-0.013883818208606144,-0.013886503291381,660610.0,0.8878318219820439
Regulation Of Notch Signaling Pathway (GO:0008593),69,0.4307086824292882,-0.00858428187426829,-0.013886503291381,670265.0,0.8878318219820439
Positive Regulation Of Protein Polymerization (GO:0032273),69,0.43137212895672866,-0.011771408236939966,-0.013886503291381,670250.0,0.8878318219820439
Response To Molecule Of Bacterial Origin (GO:0002237),69,0.43137212895672866,-0.011771408236939966,-0.013886503291381,670250.0,0.8878318219820439
Cellular Response To Calcium Ion (GO:0071277),69,0.43362928483372437,-0.013776824734599756,-0.013886503291381,670199.0,0.8878318219820439
Positive Regulation Of Protein Transport (GO:0051222),70,0.4345167850001566,0.08638384343714163,-0.013886503291381,679846.0,0.8878318219820439
Dephosphorylation (GO:0016311),145,0.4348381142258022,-0.01377558734382356,-0.013886503291381,1401867.0,0.8878318219820439
Gland Development (GO:0048732),69,0.4349580403115315,-0.013866766299280355,-0.013886503291381,670169.0,0.8878318219820439
Phospholipid Metabolic Process (GO:0006644),69,0.4352681895517385,-0.013876501856327062,-0.013886503291381,670162.0,0.8878318219820439
Protein Autoubiquitination (GO:0051865),70,0.43680480809556804,-0.010467070863593438,-0.013886503291381,679794.0,0.8878318219820439
Skeletal System Development (GO:0001501),147,0.43862400750770303,0.14788629679822016,-0.013886503291381,1420917.0,0.8878318219820439
Neuron Projection Morphogenesis (GO:0048812),146,0.4399000569496473,-0.013853572523664629,-0.013886503291381,1411289.0,0.8878318219820439
Positive Regulation Of Protein Modification Process (GO:0031401),225,0.4403791587025337,-0.006649253646320667,-0.013886503291381,2165435.0,0.8878318219820439
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),71,0.4405052443267837,0.020408518936800228,-0.013886503291381,689375.0,0.8878318219820439
Negative Regulation Of Protein Metabolic Process (GO:0051248),147,0.4407266000791979,-0.004352642228369276,-0.013886503291381,1420848.0,0.8878318219820439
Granulocyte Chemotaxis (GO:0071621),71,0.44116194246860285,0.005314369225930658,-0.013886503291381,689360.0,0.8878318219820439
Defense Response To Symbiont (GO:0140546),148,0.44154714871800893,0.0013373562115385448,-0.013886503291381,1430406.0,0.8878318219820439
Regulation Of Cellular Localization (GO:0060341),71,0.44190639588324104,-0.007152452791168871,-0.013886503291381,689343.0,0.8878318219820439
Regulation Of Cilium Assembly (GO:1902017),71,0.4423006015383786,-0.009265826039430214,-0.013886503291381,689334.0,0.8878318219820439
Apoptotic Process (GO:0006915),226,0.4428376434029515,-0.006167759453407124,-0.013886503291381,2174841.0,0.8878318219820439
Plasma Membrane Organization (GO:0007009),71,0.4440533126727484,-0.013386160807784502,-0.013886503291381,689294.0,0.8878318219820439
Axon Guidance (GO:0007411),148,0.4451052740335279,-0.013500853714129598,-0.013886503291381,1430289.0,0.8878318219820439
Cellular Response To Hypoxia (GO:0071456),72,0.4462028666039715,0.016573251160616382,-0.013886503291381,698908.0,0.8878318219820439
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),71,0.4467282937728674,-0.013877609168060865,-0.013886503291381,689233.0,0.8878318219820439
Ribosome Biogenesis (GO:0042254),150,0.44734237284422196,0.07231037622549606,-0.013886503291381,1449381.0,0.8878318219820439
Cellular Response To Decreased Oxygen Levels (GO:0036294),73,0.45174382860930007,0.016155994250315046,-0.013886503291381,708442.0,0.8878318219820439
Cellular Response To Reactive Oxygen Species (GO:0034614),73,0.45391151012670305,-0.011887303856361393,-0.013886503291381,708392.0,0.8878318219820439
Protein Transport (GO:0015031),310,0.4545334894744451,0.0034660300589877454,-0.013886503291381,2969148.0,0.8878318219820439
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),152,0.4572576874726433,-0.0106741697193661,-0.013886503291381,1468213.0,0.8878318219820439
DNA Replication (GO:0006260),73,0.45864173024476906,-0.01388514007769486,-0.013886503291381,708283.0,0.8878318219820439
Epithelium Development (GO:0060429),152,0.46117842165079254,-0.013774059171648789,-0.013886503291381,1468083.0,0.8878318219820439
Neutrophil Migration (GO:1990266),75,0.46317987058053917,0.004290322691674035,-0.013886503291381,727494.0,0.8878318219820439
Regulation Of Cellular Component Organization (GO:0051128),152,0.4636534667898714,-0.013881694098257201,-0.013886503291381,1468001.0,0.8878318219820439
Nucleosome Organization (GO:0034728),75,0.4645097204012565,-0.01086112203970298,-0.013886503291381,727463.0,0.8878318219820439
Organelle Assembly (GO:0070925),314,0.4682482957843225,-0.007960822012500486,-0.013886503291381,3006167.0,0.8878318219820439
Positive Regulation Of Response To External Stimulus (GO:0032103),154,0.46832970645130795,-0.013041914330119166,-0.013886503291381,1486999.0,0.8878318219820439
Positive Regulation Of Response To Stimulus (GO:0048584),76,0.4697962265950644,-0.010737026055260878,-0.013886503291381,736995.0,0.8878318219820439
Positive Regulation Of Cytokine Production (GO:0001819),317,0.4722122918235404,-0.003101111697472038,-0.013886503291381,3034217.0,0.8878318219820439
Positive Regulation Of Protein Secretion (GO:0050714),76,0.47325355027845917,-0.01385146602847471,-0.013886503291381,736914.0,0.8878318219820439
Embryonic Organ Development (GO:0048568),76,0.473424336681338,-0.013864150754246936,-0.013886503291381,736910.0,0.8878318219820439
Regulation Of Inflammatory Response (GO:0050727),237,0.4737628253840694,-0.005408055835233838,-0.013886503291381,2278057.0,0.8878318219820439
Glycoprotein Biosynthetic Process (GO:0009101),77,0.47404197645092405,0.0003220303455289829,-0.013886503291381,746549.0,0.8878318219820439
Regulation Of Organelle Assembly (GO:1902115),77,0.4748905243572622,-0.009625878812309495,-0.013886503291381,746529.0,0.8878318219820439
Peptidyl-Serine Phosphorylation (GO:0018105),157,0.4765033415566398,-0.012484999045817768,-0.013886503291381,1515446.0,0.8878318219820439
Regulation Of Autophagy (GO:0010506),238,0.4767862273273065,-0.003637191487344285,-0.013886503291381,2287423.0,0.8878318219820439
Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),77,0.4779886621248761,-0.013825935666408983,-0.013886503291381,746456.0,0.8878318219820439
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),77,0.4783282683552859,-0.01384261699317174,-0.013886503291381,746448.0,0.8878318219820439
Response To Lipopolysaccharide (GO:0032496),158,0.47861120472430063,-0.004334582357928095,-0.013886503291381,1524946.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),77,0.47917735223880736,-0.013878302216631272,-0.013886503291381,746428.0,0.8878318219820439
Organonitrogen Compound Catabolic Process (GO:1901565),77,0.4792622658884098,-0.013880820759818412,-0.013886503291381,746426.0,0.8878318219820439
Spindle Assembly (GO:0051225),78,0.48127247003777057,-0.013033198751156189,-0.013886503291381,756030.0,0.8878318219820439
Intracellular Protein Transport (GO:0006886),321,0.4813780125667333,0.004785894907273047,-0.013886503291381,3071415.0,0.8878318219820439
Mitochondrion Organization (GO:0007005),159,0.482127843975328,0.0004944189055901126,-0.013886503291381,1534397.0,0.8878318219820439
Regulation Of Neuron Differentiation (GO:0045664),78,0.4831714792361762,-0.013826712174421446,-0.013886503291381,755985.0,0.8878318219820439
Positive Regulation Of Catabolic Process (GO:0009896),79,0.48321492687875794,0.07496063937946182,-0.013886503291381,765634.0,0.8878318219820439
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),79,0.48514425983693876,-0.009553172352269181,-0.013886503291381,765588.0,0.8878318219820439
Response To Insulin (GO:0032868),79,0.48568957110438277,-0.012039141788135033,-0.013886503291381,765575.0,0.8878318219820439
Histone Modification (GO:0016570),80,0.488593055161817,0.016550328936129854,-0.013886503291381,775154.0,0.8878318219820439
Regulation Of Protein Localization To Plasma Membrane (GO:1903076),80,0.4947234620854664,-0.013882852520017697,-0.013886503291381,775007.0,0.8878318219820439
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),81,0.49494253260454724,-0.007983817050454318,-0.013886503291381,784648.0,0.8878318219820439
Positive Regulation Of Programmed Cell Death (GO:0043068),244,0.49667790389887884,-0.00454329647563301,-0.013886503291381,2343515.0,0.8878318219820439
Regulation Of Interleukin-1 Beta Production (GO:0032651),82,0.5001854147097843,-0.009711708850041566,-0.013886503291381,794166.0,0.8878318219820439
Regulation Of Phosphorylation (GO:0042325),82,0.5007210568380872,-0.012106728184595255,-0.013886503291381,794153.0,0.8878318219820439
Exocytosis (GO:0006887),82,0.5012566976665236,-0.012908536737057776,-0.013886503291381,794140.0,0.8878318219820439
Cellular Respiration (GO:0045333),83,0.5036040229105112,0.01229091649659822,-0.013886503291381,803726.0,0.8878318219820439
Peptidyl-Serine Modification (GO:0018209),165,0.5048902100866073,-0.012552950766814775,-0.013886503291381,1591010.0,0.8878318219820439
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),82,0.5051708656339213,-0.013885216134129028,-0.013886503291381,794045.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Migration (GO:0010595),83,0.5057335534110553,-0.01232106000605922,-0.013886503291381,803674.0,0.8878318219820439
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),83,0.5078219730823671,-0.013807303508767025,-0.013886503291381,803623.0,0.8878318219820439
Positive Regulation Of Double-Strand Break Repair (GO:2000781),84,0.5083249796786175,0.015100955972915048,-0.013886503291381,813252.0,0.8878318219820439
Defense Response To Gram-positive Bacterium (GO:0050830),84,0.5087727077533304,0.0057961771426892185,-0.013886503291381,813241.0,0.8878318219820439
Positive Regulation Of Protein Localization (GO:1903829),83,0.5099101783661791,-0.013884877901590464,-0.013886503291381,803572.0,0.8878318219820439
Positive Regulation Of Protein Ubiquitination (GO:0031398),84,0.5099123280309317,-0.009811108717692505,-0.013886503291381,813213.0,0.8878318219820439
Mitotic Spindle Organization (GO:0007052),85,0.5159015803397426,-0.013103470889762945,-0.013886503291381,822705.0,0.8878318219820439
Negative Regulation Of Binding (GO:0051100),86,0.5198491580676465,-0.01211746383118782,-0.013886503291381,832245.0,0.8878318219820439
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990),86,0.520411769911555,-0.012887900405142125,-0.013886503291381,832231.0,0.8878318219820439
Regulation Of Type II Interferon Production (GO:0032649),87,0.5231110540878732,0.0017831742802181711,-0.013886503291381,841800.0,0.8878318219820439
Negative Regulation Of Gene Expression (GO:0010629),336,0.5231505800239966,-0.008597189236717505,-0.013886503291381,3210358.0,0.8878318219820439
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),87,0.5244688692378691,-0.01178047059041904,-0.013886503291381,841766.0,0.8878318219820439
Regulation Of Endothelial Cell Migration (GO:0010594),87,0.5247084546325492,-0.012393034409982066,-0.013886503291381,841760.0,0.8878318219820439
Regulation Of Double-Strand Break Repair (GO:2000779),88,0.5271288932607435,0.01378334418817432,-0.013886503291381,851334.0,0.8878318219820439
Cellular Component Assembly (GO:0022607),254,0.5274095059601915,-0.012399804623513356,-0.013886503291381,2436980.0,0.8878318219820439
Regulation Of Insulin Secretion (GO:0050796),87,0.5275428464289429,-0.013855896027232983,-0.013886503291381,841689.0,0.8878318219820439
Generation Of Neurons (GO:0048699),172,0.5278230931844998,-0.010913869978170558,-0.013886503291381,1657104.0,0.8878318219820439
Positive Regulation Of DNA Repair (GO:0045739),88,0.5289145731150524,-0.011166500223822713,-0.013886503291381,851289.0,0.8878318219820439
Glucose Homeostasis (GO:0042593),87,0.5308545127689858,-0.013886490639823546,-0.013886503291381,841606.0,0.8878318219820439
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),89,0.5332288262943845,-0.010040063469023319,-0.013886503291381,860813.0,0.8878318219820439
Cellular Response To Peptide Hormone Stimulus (GO:0071375),89,0.5337412533031656,-0.012246710496364922,-0.013886503291381,860800.0,0.8878318219820439
Cellular Response To Chemical Stress (GO:0062197),89,0.5338200832846816,-0.012379128928045227,-0.013886503291381,860798.0,0.8878318219820439
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),174,0.5339116804845766,-0.005240835529646587,-0.013886503291381,1675989.0,0.8878318219820439
Positive Regulation Of Hydrolase Activity (GO:0051345),173,0.5339376057852674,-0.013681305893813887,-0.013886503291381,1666439.0,0.8878318219820439
rRNA Metabolic Process (GO:0016072),90,0.5358862974225456,0.11599213899586745,-0.013886503291381,870377.0,0.8878318219820439
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),90,0.5392151544401065,-0.013381469150197908,-0.013886503291381,870292.0,0.8878318219820439
Regulation Of Protein Phosphorylation (GO:0001932),260,0.541570498349084,-0.00793489123361502,-0.013886503291381,2493169.0,0.8878318219820439
Phosphorylation (GO:0016310),427,0.5415733533994398,-0.013019331121023832,-0.013886503291381,4059552.0,0.8878318219820439
Regulation Of Epithelial Cell Proliferation (GO:0050678),91,0.5427950863817352,-0.01245868139377982,-0.013886503291381,879830.0,0.8878318219820439
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),176,0.5443822368587362,-0.013703405981003404,-0.013886503291381,1694711.0,0.8878318219820439
Positive Regulation Of Protein Catabolic Process (GO:0045732),92,0.544787731467103,0.06240615182814708,-0.013886503291381,889407.0,0.8878318219820439
Protein Localization (GO:0008104),349,0.5492674247491619,0.0033428389555778485,-0.013886503291381,3331018.0,0.8878318219820439
Peptidyl-Lysine Modification (GO:0018205),92,0.5499261683062282,-0.01385755946550189,-0.013886503291381,889274.0,0.8878318219820439
Negative Regulation Of Amide Metabolic Process (GO:0034249),93,0.5499476882605844,0.001181697449587909,-0.013886503291381,898900.0,0.8878318219820439
Positive Regulation Of Neuron Projection Development (GO:0010976),92,0.5500805825767149,-0.013868038152009383,-0.013886503291381,889270.0,0.8878318219820439
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),93,0.5509074694924019,-0.01020550174095268,-0.013886503291381,898875.0,0.8878318219820439
Positive Regulation Of Cellular Component Biogenesis (GO:0044089),93,0.5524424977511357,-0.013491074853341212,-0.013886503291381,898835.0,0.8878318219820439
Regulation Of Endothelial Cell Proliferation (GO:0001936),93,0.5548585664767292,-0.013879713154222623,-0.013886503291381,898772.0,0.8878318219820439
Muscle Contraction (GO:0006936),94,0.5574850271124671,-0.01378600758563562,-0.013886503291381,908328.0,0.8878318219820439
Monocarboxylic Acid Metabolic Process (GO:0032787),95,0.5612941431158976,-0.013671252196235427,-0.013886503291381,917851.0,0.8878318219820439
Regulation Of Protein Localization (GO:0032880),96,0.5633676895728529,-0.008906111775599112,-0.013886503291381,927418.0,0.8878318219820439
Antimicrobial Humoral Response (GO:0019730),95,0.5639037795955834,-0.013885083213985062,-0.013886503291381,917782.0,0.8878318219820439
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),98,0.5709419248179914,0.0004129116974976622,-0.013886503291381,946455.0,0.8878318219820439
Cellular Response To Insulin Stimulus (GO:0032869),98,0.5723515651155278,-0.012397303712233744,-0.013886503291381,946417.0,0.8878318219820439
Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),98,0.572536975769884,-0.01283063176572554,-0.013886503291381,946412.0,0.8878318219820439
MAPK Cascade (GO:0000165),98,0.5727965237645317,-0.013010178309579535,-0.013886503291381,946405.0,0.8878318219820439
ncRNA Processing (GO:0034470),99,0.5741856856991479,0.10418498969702668,-0.013886503291381,955985.0,0.8878318219820439
Axonogenesis (GO:0007409),187,0.5772644325884184,-0.012881751675838026,-0.013886503291381,1798436.0,0.8878318219820439
rRNA Processing (GO:0006364),100,0.578199513514893,0.1030042747671426,-0.013886503291381,965492.0,0.8878318219820439
Axon Development (GO:0061564),99,0.5786783024252358,-0.013839395138624986,-0.013886503291381,955863.0,0.8878318219820439
Response To UV (GO:0009411),100,0.5802485515498096,-0.011757731353250825,-0.013886503291381,965436.0,0.8878318219820439
Defense Response To Virus (GO:0051607),189,0.5808125171502971,-0.0019651741568196632,-0.013886503291381,1817364.0,0.8878318219820439
Protein Complex Oligomerization (GO:0051259),100,0.5839021073698898,-0.013883614025263462,-0.013886503291381,965336.0,0.8878318219820439
Visual Perception (GO:0007601),101,0.5861984060959958,-0.013811574376352234,-0.013886503291381,974887.0,0.8878318219820439
Protein Catabolic Process (GO:0030163),102,0.5864514259074416,0.007614499851205394,-0.013886503291381,984493.0,0.8878318219820439
Regulation Of Signal Transduction (GO:0009966),191,0.589024321674921,-0.01346102150304896,-0.013886503291381,1836110.0,0.8878318219820439
Sensory Perception Of Light Stimulus (GO:0050953),102,0.5900928732712402,-0.0138123089735584,-0.013886503291381,984392.0,0.8878318219820439
Positive Regulation Of Inflammatory Response (GO:0050729),103,0.5922256075033615,-0.01262502957602462,-0.013886503291381,993944.0,0.8878318219820439
Lysosomal Transport (GO:0007041),103,0.5922256075033615,-0.01262502957602462,-0.013886503291381,993944.0,0.8878318219820439
Monoatomic Cation Transmembrane Transport (GO:0098655),281,0.5929968850500568,-0.00015760151992985074,-0.013886503291381,2689331.0,0.8878318219820439
Inorganic Cation Import Across Plasma Membrane (GO:0098659),103,0.5940502152708732,-0.013822682107332849,-0.013886503291381,993893.0,0.8878318219820439
Cellular Response To Organonitrogen Compound (GO:0071417),104,0.5955109809436873,-0.01067487104868502,-0.013886503291381,1003462.0,0.8878318219820439
Positive Regulation Of Kinase Activity (GO:0033674),103,0.5958727823584621,-0.013885193511258533,-0.013886503291381,993842.0,0.8878318219820439
Positive Regulation Of Vasculature Development (GO:1904018),104,0.5960441898540771,-0.012637159130979965,-0.013886503291381,1003447.0,0.8878318219820439
Inorganic Cation Transmembrane Transport (GO:0098662),284,0.6002651921806762,-0.0003026251301916591,-0.013886503291381,2717303.0,0.8878318219820439
Golgi Vesicle Transport (GO:0048193),197,0.6025341947853835,0.007397383159776022,-0.013886503291381,1892729.0,0.8878318219820439
Positive Regulation Of Metabolic Process (GO:0009893),106,0.6036225522359643,-0.012910320182756138,-0.013886503291381,1022448.0,0.8878318219820439
Response To Calcium Ion (GO:0051592),106,0.6052331361034837,-0.013815108759136609,-0.013886503291381,1022402.0,0.8878318219820439
DNA-templated Transcription (GO:0006351),198,0.6085574805066614,-0.012673153654703739,-0.013886503291381,1902013.0,0.8878318219820439
Regulation Of MAPK Cascade (GO:0043408),199,0.609021806529468,0.011599809538551416,-0.013886503291381,1911512.0,0.8878318219820439
Positive Regulation Of Protein Phosphorylation (GO:0001934),376,0.6113131514870486,-0.0048515142570340454,-0.013886503291381,3580471.0,0.8878318219820439
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),109,0.6137132282617025,-0.009500103424270347,-0.013886503291381,1050970.0,0.8878318219820439
Protein Deubiquitination (GO:0016579),109,0.6141590494858608,-0.01169053751206789,-0.013886503291381,1050957.0,0.8878318219820439
Regulation Of Translation (GO:0006417),201,0.6151399998347244,-0.006402193885700461,-0.013886503291381,1930302.0,0.8878318219820439
Negative Regulation Of Programmed Cell Death (GO:0043069),379,0.616107107990057,-0.00311273540043064,-0.013886503291381,3608235.0,0.8878318219820439
Cellular Response To Salt (GO:1902075),109,0.6161462537893961,-0.013817073746262605,-0.013886503291381,1050899.0,0.8878318219820439
Protein Stabilization (GO:0050821),202,0.6174243528733514,-0.0011280801534798515,-0.013886503291381,1939725.0,0.8878318219820439
Negative Regulation Of Apoptotic Process (GO:0043066),467,0.6174670829587822,-0.004864683541162811,-0.013886503291381,4426162.0,0.8878318219820439
Response To Lipid (GO:0033993),110,0.6179684737172209,-0.012559761848140722,-0.013886503291381,1060447.0,0.8878318219820439
Cytoskeleton Organization (GO:0007010),111,0.6217009812344473,-0.012958543637041551,-0.013886503291381,1069937.0,0.8878318219820439
Mitotic Sister Chromatid Segregation (GO:0000070),111,0.6220724891176426,-0.013286883884736544,-0.013886503291381,1069926.0,0.8878318219820439
Negative Regulation Of Defense Response (GO:0031348),112,0.6237139771803073,-0.0013745151761121721,-0.013886503291381,1079476.0,0.8878318219820439
Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),111,0.6238608940036737,-0.013856059643073678,-0.013886503291381,1069873.0,0.8878318219820439
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101),111,0.6238608940036737,-0.013856059643073678,-0.013886503291381,1069873.0,0.8878318219820439
Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),111,0.6253099142077707,-0.01388589062990302,-0.013886503291381,1069830.0,0.8878318219820439
Regulation Of Intracellular Signal Transduction (GO:1902531),296,0.6275336028273428,0.004863138055482555,-0.013886503291381,2829137.0,0.8878318219820439
Positive Regulation Of Cellular Component Organization (GO:0051130),112,0.6289063467318713,-0.01388603258187288,-0.013886503291381,1079321.0,0.8878318219820439
Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888),115,0.6341166228236335,-0.002710439497932277,-0.013886503291381,1107951.0,0.8878318219820439
Cellular Response To Molecule Of Bacterial Origin (GO:0071219),116,0.6373670072194607,-0.002134245112681621,-0.013886503291381,1117445.0,0.8878318219820439
Protein Maturation (GO:0051604),116,0.6409790514652016,-0.013863547843269984,-0.013886503291381,1117334.0,0.8878318219820439
Regulation Of GTPase Activity (GO:0043087),210,0.6419530581437282,-0.01371745972100428,-0.013886503291381,2014794.0,0.8878318219820439
Positive Regulation Of Cell Cycle Process (GO:0090068),117,0.6422636690662202,-0.013152487494658407,-0.013886503291381,1126886.0,0.8878318219820439
Regulation Of Execution Phase Of Apoptosis (GO:1900117),11,0.6443600998929325,-0.013886503291380999,-0.013886503291381,105611.0,0.8878318219820439
Positive Regulation Of Cell Projection Organization (GO:0031346),118,0.6476425037032014,-0.013872106742040417,-0.013886503291381,1136309.0,0.8878318219820439
Positive Regulation Of Angiogenesis (GO:0045766),119,0.6484712450463725,-0.01279463948733304,-0.013886503291381,1145872.0,0.8878318219820439
Renal Filtration (GO:0097205),12,0.6504716155913882,-0.013886503291380999,-0.013886503291381,115206.0,0.8878318219820439
Regulation Of Protein Catabolic Process (GO:0042176),121,0.6528833487057845,0.044121135311896556,-0.013886503291381,1164907.0,0.8878318219820439
Fatty Acid Metabolic Process (GO:0006631),121,0.6558642963574809,-0.013717504497671661,-0.013886503291381,1164812.0,0.8878318219820439
Alpha-Beta T Cell Activation (GO:0046631),13,0.6562975852187739,-0.013886503291380999,-0.013886503291381,124800.0,0.8878318219820439
Intraciliary Anterograde Transport (GO:0035720),13,0.6562975852187739,-0.013886503291380999,-0.013886503291381,124800.0,0.8878318219820439
Cellular Response To Lipopolysaccharide (GO:0071222),123,0.6598159356983224,-0.0028030728139084153,-0.013886503291381,1183854.0,0.8878318219820439
Vesicle-Mediated Transport (GO:0016192),402,0.6602663231611909,0.0026233282746062334,-0.013886503291381,3820266.0,0.8878318219820439
Positive Regulation Of Defense Response (GO:0031349),123,0.6610525972921516,-0.012830147253318337,-0.013886503291381,1183814.0,0.8878318219820439
Stem Cell Development (GO:0048864),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Positive Regulation Of Cell Activation (GO:0050867),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Regulation Of Interleukin-13 Production (GO:0032656),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Membrane Repolarization During Action Potential (GO:0086011),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Cellular Response To Zinc Ion (GO:0071294),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Ganglioside Biosynthetic Process (GO:0001574),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Negative Regulation Of Gluconeogenesis (GO:0045721),14,0.6618692251551144,-0.013886503291380999,-0.013886503291381,134393.0,0.8878318219820439
Protein Dephosphorylation (GO:0006470),123,0.6621641111910321,-0.01376135928018501,-0.013886503291381,1183778.0,0.8878318219820439
Positive Regulation Of Intracellular Protein Transport (GO:0090316),124,0.6622109197019391,0.04271772470052695,-0.013886503291381,1193359.0,0.8878318219820439
Regulation Of Mitotic Cell Cycle (GO:0007346),124,0.664052784092757,-0.01276684993271868,-0.013886503291381,1193299.0,0.8878318219820439
Neuron Projection Guidance (GO:0097485),124,0.6659213158665289,-0.013848892750067732,-0.013886503291381,1193238.0,0.8878318219820439
Amyloid-Beta Metabolic Process (GO:0050435),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
Histone H4-K5 Acetylation (GO:0043981),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
Negative Regulation Of Synaptic Transmission (GO:0050805),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
Negative Regulation Of Biosynthetic Process (GO:0009890),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
Regulation Of Cholesterol Biosynthetic Process (GO:0045540),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
Regulation Of Cellular Response To Heat (GO:1900034),15,0.6672123267326436,-0.013886503291380999,-0.013886503291381,143985.0,0.8878318219820439
