Pathway,n_genes,p_val,mean_score,median_score,stat,FDR
Bone Development (GO:0060348),44,0.25921861893964127,0.27113909474479025,-0.0149384794213524,431561.0,0.8878318219820439
Regulation Of Neuron Apoptotic Process (GO:0043523),105,0.26143978011780683,-0.005942993319839904,-0.0149384794213524,1022714.0,0.8878318219820439
Zymogen Activation (GO:0031638),44,0.26145887088720643,-0.004996327580210722,-0.0149384794213524,431512.0,0.8878318219820439
Positive Regulation Of Chemotaxis (GO:0050921),44,0.2624679223084658,-0.01017650261032433,-0.0149384794213524,431490.0,0.8878318219820439
Mitotic Spindle Assembly (GO:0090307),44,0.26255975301519674,-0.010646831522498968,-0.0149384794213524,431488.0,0.8878318219820439
Regulation Of Transport (GO:0051049),44,0.26306511567034374,-0.012202862334498988,-0.0149384794213524,431477.0,0.8878318219820439
Positive Regulation Of Autophagy (GO:0010508),106,0.26347076184631646,0.030455336002389817,-0.0149384794213524,1032299.0,0.8878318219820439
Synaptic Vesicle Recycling (GO:0036465),44,0.26643143495310573,-0.014913995742534415,-0.0149384794213524,431404.0,0.8878318219820439
Positive Regulation Of Biosynthetic Process (GO:0009891),44,0.26717215939105005,-0.014934514002422768,-0.0149384794213524,431388.0,0.8878318219820439
I-kappaB kinase/NF-kappaB Signaling (GO:0007249),45,0.2692484393497306,-0.005217264287791647,-0.0149384794213524,441074.0,0.8878318219820439
DNA Damage Response (GO:0006974),383,0.26928775461358917,-0.012691906959388946,-0.0149384794213524,3664482.0,0.8878318219820439
Regulation Of Stem Cell Differentiation (GO:2000736),45,0.2696625094706697,-0.007558353971949713,-0.0149384794213524,441065.0,0.8878318219820439
Regulation Of Telomerase Activity (GO:0051972),45,0.2700308394007425,-0.009867674051549452,-0.0149384794213524,441057.0,0.8878318219820439
Regulation Of Protein Modification Process (GO:0031399),45,0.27007689833581255,-0.01001274765483404,-0.0149384794213524,441056.0,0.8878318219820439
Epithelial Cell Migration (GO:0010631),45,0.2702611733714936,-0.010282324317236064,-0.0149384794213524,441052.0,0.8878318219820439
Cognition (GO:0050890),45,0.2712758084754586,-0.013335203928762446,-0.0149384794213524,441030.0,0.8878318219820439
Regulation Of Cellular Response To Stress (GO:0080135),107,0.27166173274566247,-0.011997963141099242,-0.0149384794213524,1041676.0,0.8878318219820439
Extracellular Matrix Organization (GO:0030198),174,0.27477088770035507,0.03263688330237161,-0.0149384794213524,1685607.0,0.8878318219820439
Vacuolar Transport (GO:0007034),46,0.2762613739762163,0.004970305009625086,-0.0149384794213524,450650.0,0.8878318219820439
Mitotic G2/M Transition Checkpoint (GO:0044818),46,0.2774143670432369,-0.008378525935222324,-0.0149384794213524,450625.0,0.8878318219820439
Insulin Receptor Signaling Pathway (GO:0008286),46,0.27778382104164734,-0.010119828780193135,-0.0149384794213524,450617.0,0.8878318219820439
Positive Regulation Of Peptide Hormone Secretion (GO:0090277),46,0.2790324991166856,-0.013418753656805416,-0.0149384794213524,450590.0,0.8878318219820439
Myofibril Assembly (GO:0030239),46,0.2814450241963665,-0.014891697442350084,-0.0149384794213524,450538.0,0.8878318219820439
Ribosome Assembly (GO:0042255),47,0.28258644946012357,0.0906401836051219,-0.0149384794213524,460238.0,0.8878318219820439
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),46,0.28270163868982046,-0.014934686411941449,-0.0149384794213524,450511.0,0.8878318219820439
Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),47,0.2836011928565756,0.009111969064737688,-0.0149384794213524,460216.0,0.8878318219820439
Regulation Of Interleukin-2 Production (GO:0032663),47,0.2851728578143433,-0.008895853866277944,-0.0149384794213524,460182.0,0.8878318219820439
Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),47,0.28558958053111894,-0.010480458576985695,-0.0149384794213524,460173.0,0.8878318219820439
Golgi To Plasma Membrane Transport (GO:0006893),47,0.2860529453985273,-0.012295810333892591,-0.0149384794213524,460163.0,0.8878318219820439
Negative Regulation Of Inflammatory Response (GO:0050728),111,0.2860666198111015,0.0034955310531629017,-0.0149384794213524,1079785.0,0.8878318219820439
Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),47,0.28814249588804564,-0.014727456170198302,-0.0149384794213524,460118.0,0.8878318219820439
Mitotic Cell Cycle Phase Transition (GO:0044772),111,0.2886099108619936,0.0077111933051367204,-0.0149384794213524,1079701.0,0.8878318219820439
"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",48,0.29025333762812366,0.07868798483161608,-0.0149384794213524,469794.0,0.8878318219820439
Regulation Of Wound Healing (GO:0061041),47,0.29033257388996536,-0.01493476711426934,-0.0149384794213524,460071.0,0.8878318219820439
Autophagy Of Mitochondrion (GO:0000422),48,0.29076159941138485,0.034817638741614455,-0.0149384794213524,469783.0,0.8878318219820439
RNA Metabolic Process (GO:0016070),111,0.29149902184052157,-0.013412140679626436,-0.0149384794213524,1079606.0,0.8878318219820439
Regulation Of Protein Ubiquitination (GO:0031396),112,0.29159355784523033,-0.006827481558823857,-0.0149384794213524,1089245.0,0.8878318219820439
Antigen Receptor-Mediated Signaling Pathway (GO:0050851),112,0.29201862382601973,-0.00849688940261371,-0.0149384794213524,1089231.0,0.8878318219820439
Cellular Response To Mechanical Stimulus (GO:0071260),48,0.29284517338162874,-0.010063685979688295,-0.0149384794213524,469738.0,0.8878318219820439
Regulation Of DNA Binding (GO:0051101),48,0.29284517338162874,-0.010063685979688295,-0.0149384794213524,469738.0,0.8878318219820439
Negative Regulation Of DNA Metabolic Process (GO:0051053),48,0.2928915536475314,-0.010184599387162136,-0.0149384794213524,469737.0,0.8878318219820439
Cellular Response To Radiation (GO:0071478),48,0.2928915536475314,-0.010184599387162136,-0.0149384794213524,469737.0,0.8878318219820439
Response To Endoplasmic Reticulum Stress (GO:0034976),113,0.2952598133329025,0.0059535643816550615,-0.0149384794213524,1098765.0,0.8878318219820439
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),48,0.2978738178131273,-0.014934844454000238,-0.0149384794213524,469630.0,0.8878318219820439
Proton Transmembrane Transport (GO:1902600),49,0.298251465458106,0.027450811991663264,-0.0149384794213524,479340.0,0.8878318219820439
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),49,0.29857558813054635,0.008130318106121772,-0.0149384794213524,479333.0,0.8878318219820439
Ribonucleoprotein Complex Biogenesis (GO:0022613),114,0.2988806393190586,0.034562457544659905,-0.0149384794213524,1108285.0,0.8878318219820439
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),49,0.2989462100846279,0.0016602816933271637,-0.0149384794213524,479325.0,0.8878318219820439
Erythrocyte Differentiation (GO:0030218),49,0.299502534457888,-0.005326702286802135,-0.0149384794213524,479313.0,0.8878318219820439
Regulation Of Interleukin-12 Production (GO:0032655),49,0.29954891599828953,-0.006010832870123139,-0.0149384794213524,479312.0,0.8878318219820439
Positive Regulation Of Cell Death (GO:0010942),50,0.3063042069162291,0.0013283064710335724,-0.0149384794213524,488882.0,0.8878318219820439
Regulation Of Interferon-Beta Production (GO:0032648),50,0.30690739391866706,-0.006189385801147724,-0.0149384794213524,488869.0,0.8878318219820439
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",50,0.3081153361171287,-0.011707857916190152,-0.0149384794213524,488843.0,0.8878318219820439
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),50,0.30890627086304523,-0.013416017994773322,-0.0149384794213524,488826.0,0.8878318219820439
Regulation Of Epithelial Cell Migration (GO:0010632),50,0.3104907986790062,-0.014740117565267547,-0.0149384794213524,488792.0,0.8878318219820439
Blood Circulation (GO:0008015),50,0.31179835130583994,-0.014910255491094841,-0.0149384794213524,488764.0,0.8878318219820439
Positive Regulation Of DNA Recombination (GO:0045911),51,0.3129263946443857,0.02476079720643216,-0.0149384794213524,498452.0,0.8878318219820439
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),50,0.3131551075532306,-0.014937003660608524,-0.0149384794213524,488735.0,0.8878318219820439
Spermatid Development (GO:0007286),51,0.31320457015691017,0.007225659379554157,-0.0149384794213524,498446.0,0.8878318219820439
Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),51,0.31473643275188645,-0.009272795039161478,-0.0149384794213524,498413.0,0.8878318219820439
Regulation Of Protein Binding (GO:0043393),117,0.31485784786105825,-0.010170771448431166,-0.0149384794213524,1136669.0,0.8878318219820439
Sprouting Angiogenesis (GO:0002040),51,0.31520126530155657,-0.010830107270661514,-0.0149384794213524,498403.0,0.8878318219820439
Cellular Response To Oxidative Stress (GO:0034599),117,0.31550361007214633,-0.012174477910652839,-0.0149384794213524,1136648.0,0.8878318219820439
Positive Regulation Of Gene Expression (GO:0010628),478,0.31564567185483794,-0.010971195055113694,-0.0149384794213524,4545890.0,0.8878318219820439
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),51,0.31580598520835956,-0.0125783391895573,-0.0149384794213524,498390.0,0.8878318219820439
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425),51,0.31995917225044745,-0.01493505827560919,-0.0149384794213524,498301.0,0.8878318219820439
Cell Cycle G1/S Phase Transition (GO:0044843),52,0.3199724188838673,0.033238355086555066,-0.0149384794213524,508010.0,0.8878318219820439
Endosome Organization (GO:0007032),52,0.3200651108898087,0.025005275948604674,-0.0149384794213524,508008.0,0.8878318219820439
"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",52,0.32038962133666,0.006799425941075184,-0.0149384794213524,508001.0,0.8878318219820439
Peptide Metabolic Process (GO:0006518),52,0.3209926479473463,-0.003135338935471759,-0.0149384794213524,507988.0,0.8878318219820439
Rho Protein Signal Transduction (GO:0007266),52,0.3223860489996654,-0.01090911442740557,-0.0149384794213524,507958.0,0.8878318219820439
Cardiac Muscle Tissue Development (GO:0048738),52,0.3262540996543747,-0.014911341026873979,-0.0149384794213524,507875.0,0.8878318219820439
Cellular Response To Alcohol (GO:0097306),53,0.32642344579605986,0.08895696651319548,-0.0149384794213524,517578.0,0.8878318219820439
mRNA Stabilization (GO:0048255),52,0.3268616490908852,-0.014930916412449698,-0.0149384794213524,507862.0,0.8878318219820439
Regulation Of Proteolysis (GO:0030162),52,0.3271422115321412,-0.014935124066873482,-0.0149384794213524,507856.0,0.8878318219820439
Mitochondrial Transport (GO:0006839),53,0.3282305881534531,-0.00375005074961887,-0.0149384794213524,517539.0,0.8878318219820439
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),53,0.3284161644976493,-0.006052119429032343,-0.0149384794213524,517535.0,0.8878318219820439
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),53,0.3284161644976493,-0.006052119429032343,-0.0149384794213524,517535.0,0.8878318219820439
Negative Regulation Of Protein Ubiquitination (GO:0031397),53,0.3284161644976493,-0.006052119429032343,-0.0149384794213524,517535.0,0.8878318219820439
Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),52,0.3293902172809652,-0.014938466772443763,-0.0149384794213524,507808.0,0.8878318219820439
Regulation Of Programmed Cell Death (GO:0043067),192,0.32957326323443714,0.022450946401356055,-0.0149384794213524,1855477.0,0.8878318219820439
NADH Dehydrogenase Complex Assembly (GO:0010257),53,0.33073942862109007,-0.013987346833775786,-0.0149384794213524,517485.0,0.8878318219820439
Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),53,0.33073942862109007,-0.013987346833775786,-0.0149384794213524,517485.0,0.8878318219820439
Blood Vessel Morphogenesis (GO:0048514),53,0.33120486856885806,-0.014396555707506219,-0.0149384794213524,517475.0,0.8878318219820439
Apical Junction Assembly (GO:0043297),54,0.33343783902037305,0.08703297677366682,-0.0149384794213524,527131.0,0.8878318219820439
Synapse Organization (GO:0050808),120,0.33462657548433444,-0.01493170550822127,-0.0149384794213524,1164919.0,0.8878318219820439
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),122,0.3358998686826916,-0.0046038475985659315,-0.0149384794213524,1184129.0,0.8878318219820439
Peptidyl-Tyrosine Modification (GO:0018212),54,0.33631007262816753,-0.010833702949253766,-0.0149384794213524,527069.0,0.8878318219820439
Nucleosome Assembly (GO:0006334),54,0.3366813847709864,-0.011947163212868837,-0.0149384794213524,527061.0,0.8878318219820439
Neuron Projection Development (GO:0031175),192,0.3378709096703991,-0.014672356476169532,-0.0149384794213524,1855140.0,0.8878318219820439
Receptor-Mediated Endocytosis (GO:0006898),122,0.3378805097244816,0.009064189672244378,-0.0149384794213524,1184065.0,0.8878318219820439
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679),123,0.3401221902392075,-0.005789446384684112,-0.0149384794213524,1193616.0,0.8878318219820439
Positive Regulation Of Apoptotic Process (GO:0043065),269,0.34377110246921094,0.00765939794666648,-0.0149384794213524,2587133.0,0.8878318219820439
Positive Regulation Of Protein Metabolic Process (GO:0051247),196,0.3439504176602894,0.022827728420424003,-0.0149384794213524,1893084.0,0.8878318219820439
Regulation Of DNA Metabolic Process (GO:0051052),124,0.34531902214861654,-0.011202278327641946,-0.0149384794213524,1203070.0,0.8878318219820439
Positive Regulation Of Cell Migration (GO:0030335),270,0.3484834950617412,-0.009912897622064367,-0.0149384794213524,2596379.0,0.8878318219820439
Nervous System Development (GO:0007399),418,0.3489478720481719,-0.01444583166698595,-0.0149384794213524,3986518.0,0.8878318219820439
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),56,0.34924476678570654,-0.007126788689026797,-0.0149384794213524,546190.0,0.8878318219820439
Cellular Response To Peptide (GO:1901653),56,0.34924476678570654,-0.007126788689026797,-0.0149384794213524,546190.0,0.8878318219820439
Mitotic DNA Damage Checkpoint Signaling (GO:0044773),56,0.34970712200918674,-0.009549946200602694,-0.0149384794213524,546180.0,0.8878318219820439
post-Golgi Vesicle-Mediated Transport (GO:0006892),56,0.3507250876524255,-0.012720525008662917,-0.0149384794213524,546158.0,0.8878318219820439
Positive Regulation Of Cellular Metabolic Process (GO:0031325),56,0.35499358323995295,-0.014935363735050547,-0.0149384794213524,546066.0,0.8878318219820439
Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377),56,0.35499358323995295,-0.014935363735050547,-0.0149384794213524,546066.0,0.8878318219820439
Regulation Of Cation Channel Activity (GO:2001257),56,0.35559822530660756,-0.014937371341794634,-0.0149384794213524,546053.0,0.8878318219820439
Myeloid Cell Differentiation (GO:0030099),57,0.35595682085538605,-0.006675723639019716,-0.0149384794213524,555741.0,0.8878318219820439
Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),56,0.3572279111163563,-0.014938467675937237,-0.0149384794213524,546018.0,0.8878318219820439
Post-Transcriptional Regulation Of Gene Expression (GO:0010608),57,0.35743414101377274,-0.012649812692690736,-0.0149384794213524,555709.0,0.8878318219820439
Regulation Of DNA Repair (GO:0006282),128,0.3607003671335822,0.0032366843941085124,-0.0149384794213524,1241045.0,0.8878318219820439
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),128,0.3614442480804322,-0.008800042985104265,-0.0149384794213524,1241021.0,0.8878318219820439
Glycosaminoglycan Biosynthetic Process (GO:0006024),58,0.3628158034251645,-0.008107626948838561,-0.0149384794213524,565286.0,0.8878318219820439
Positive Regulation Of Type II Interferon Production (GO:0032729),58,0.36327627750046554,-0.010041869057757582,-0.0149384794213524,565276.0,0.8878318219820439
DNA-templated Transcription Initiation (GO:0006352),58,0.36387518923588846,-0.012153460882419427,-0.0149384794213524,565263.0,0.8878318219820439
Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),57,0.3639687934921898,-0.014938467881997153,-0.0149384794213524,555568.0,0.8878318219820439
Circulatory System Development (GO:0072359),128,0.36433171412983784,-0.007531276688151938,-0.0149384794213524,1240928.0,0.8878318219820439
Regulation Of Bone Mineralization (GO:0030500),58,0.3658585681242264,-0.014674567748288183,-0.0149384794213524,565220.0,0.8878318219820439
Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),59,0.36720547558049244,0.07878914414622971,-0.0149384794213524,574882.0,0.8878318219820439
Regulation Of Cell Death (GO:0010941),59,0.3674804968470642,0.058633848634981695,-0.0149384794213524,574876.0,0.8878318219820439
Histone Acetylation (GO:0016573),59,0.36803074320764084,0.019377844443342732,-0.0149384794213524,574864.0,0.8878318219820439
Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),59,0.36968310354474115,-0.009309570180282554,-0.0149384794213524,574828.0,0.8878318219820439
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),59,0.3703722999142014,-0.01173792844593628,-0.0149384794213524,574813.0,0.8878318219820439
protein-DNA Complex Assembly (GO:0065004),59,0.37046422426607484,-0.012200664586469139,-0.0149384794213524,574811.0,0.8878318219820439
Regulation Of Type I Interferon Production (GO:0032479),59,0.3714298756285861,-0.013820616737782329,-0.0149384794213524,574790.0,0.8878318219820439
Central Nervous System Development (GO:0007417),278,0.37193136005890004,-0.007736194766062966,-0.0149384794213524,2670982.0,0.8878318219820439
Endocytic Recycling (GO:0032456),60,0.3744529252797316,0.02486641510902109,-0.0149384794213524,584413.0,0.8878318219820439
Response To Light Stimulus (GO:0009416),60,0.37655869384313095,-0.011135375394000191,-0.0149384794213524,584367.0,0.8878318219820439
Fatty Acid Catabolic Process (GO:0009062),60,0.37871404014637544,-0.014607195827648896,-0.0149384794213524,584320.0,0.8878318219820439
Protein Localization To Plasma Membrane (GO:0072659),132,0.38439409756773635,-0.014831843196658678,-0.0149384794213524,1278727.0,0.8878318219820439
Glycerophospholipid Metabolic Process (GO:0006650),62,0.3877852781444393,0.0004038443802053036,-0.0149384794213524,603492.0,0.8878318219820439
Positive Regulation Of Interleukin-1 Production (GO:0032732),62,0.38855856846254216,-0.007882758759897017,-0.0149384794213524,603475.0,0.8878318219820439
G1/S Transition Of Mitotic Cell Cycle (GO:0000082),63,0.393469036252304,0.024826526839142653,-0.0149384794213524,613049.0,0.8878318219820439
Cell Junction Organization (GO:0034330),62,0.3936640978116265,-0.014926369467795944,-0.0149384794213524,603363.0,0.8878318219820439
Phosphatidylinositol-Mediated Signaling (GO:0048015),62,0.39466915187952556,-0.014937289291720241,-0.0149384794213524,603341.0,0.8878318219820439
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),63,0.3948286616392582,-0.007994754325951864,-0.0149384794213524,613019.0,0.8878318219820439
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),136,0.3978342016949158,-0.006626364896568213,-0.0149384794213524,1316713.0,0.8878318219820439
Negative Regulation Of Cell Death (GO:0060548),64,0.3992597502475815,0.05288601050558059,-0.0149384794213524,622601.0,0.8878318219820439
Positive Regulation Of Cell Cycle (GO:0045787),64,0.39966591146080244,0.024205198616322407,-0.0149384794213524,622592.0,0.8878318219820439
Protein N-linked Glycosylation (GO:0006487),64,0.400478559268299,-0.0033646656107216974,-0.0149384794213524,622574.0,0.8878318219820439
Positive Regulation Of DNA Biosynthetic Process (GO:2000573),65,0.4052463497237829,0.060685730859567674,-0.0149384794213524,632146.0,0.8878318219820439
Aerobic Electron Transport Chain (GO:0019646),65,0.4060106374304664,0.012620075272950405,-0.0149384794213524,632129.0,0.8878318219820439
Intracellular Calcium Ion Homeostasis (GO:0006874),138,0.40617562850842465,-0.010640209870375726,-0.0149384794213524,1335644.0,0.8878318219820439
Cellular Response To Light Stimulus (GO:0071482),65,0.40790040816998185,-0.01142792185764267,-0.0149384794213524,632087.0,0.8878318219820439
Response To Reactive Oxygen Species (GO:0000302),65,0.4079454290244777,-0.011528357429147382,-0.0149384794213524,632086.0,0.8878318219820439
Protein Localization To Cell Periphery (GO:1990778),138,0.40889915177186265,-0.014836479554254055,-0.0149384794213524,1335556.0,0.8878318219820439
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),65,0.41272441867644005,-0.014935795137769266,-0.0149384794213524,631980.0,0.8878318219820439
Monocarboxylic Acid Biosynthetic Process (GO:0072330),65,0.41308563218737987,-0.01493730255174602,-0.0149384794213524,631972.0,0.8878318219820439
Negative Regulation Of Immune Response (GO:0050777),66,0.4139805427954422,-0.011580025944180792,-0.0149384794213524,641627.0,0.8878318219820439
Gene Expression (GO:0010467),295,0.4168618698199047,0.04462133857480931,-0.0149384794213524,2829492.0,0.8878318219820439
Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),67,0.4180215104535759,0.011797431849239873,-0.0149384794213524,651210.0,0.8878318219820439
Positive Regulation Of Cell Motility (GO:2000147),219,0.41993250706081386,-0.008787844750103423,-0.0149384794213524,2109200.0,0.8878318219820439
Peptidyl-Tyrosine Phosphorylation (GO:0018108),67,0.4199402668273061,-0.01163015211548186,-0.0149384794213524,651167.0,0.8878318219820439
Skin Development (GO:0043588),68,0.4229386290142076,0.1067495415387152,-0.0149384794213524,660771.0,0.8878318219820439
Sensory Organ Development (GO:0007423),67,0.42324674758332426,-0.01488365239612099,-0.0149384794213524,651093.0,0.8878318219820439
Intermediate Filament Organization (GO:0045109),67,0.423425632567634,-0.014904692146437713,-0.0149384794213524,651089.0,0.8878318219820439
Neuropeptide Signaling Pathway (GO:0007218),67,0.42387291400884597,-0.014917671894473485,-0.0149384794213524,651079.0,0.8878318219820439
Sulfur Compound Biosynthetic Process (GO:0044272),68,0.4251590203425841,-0.00911216407714942,-0.0149384794213524,660721.0,0.8878318219820439
Neutrophil Chemotaxis (GO:0030593),68,0.4256033859990062,-0.010761958817109762,-0.0149384794213524,660711.0,0.8878318219820439
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),68,0.42876106759581356,-0.014831596167403871,-0.0149384794213524,660640.0,0.8878318219820439
Regulation Of Notch Signaling Pathway (GO:0008593),69,0.4312394240987169,-0.010125354128263691,-0.0149384794213524,670253.0,0.8878318219820439
Response To Molecule Of Bacterial Origin (GO:0002237),69,0.4316375618988069,-0.011726045660579557,-0.0149384794213524,670244.0,0.8878318219820439
Positive Regulation Of Protein Polymerization (GO:0032273),69,0.4316375618988069,-0.011726045660579557,-0.0149384794213524,670244.0,0.8878318219820439
Cellular Response To Calcium Ion (GO:0071277),69,0.43389497642458763,-0.014716640623704216,-0.0149384794213524,670193.0,0.8878318219820439
Dephosphorylation (GO:0016311),145,0.4344400767984438,-0.014091462705114499,-0.0149384794213524,1401880.0,0.8878318219820439
Positive Regulation Of Protein Transport (GO:0051222),70,0.4345607650208582,0.07279511564447942,-0.0149384794213524,679845.0,0.8878318219820439
Gland Development (GO:0048732),69,0.43473652962787174,-0.014870640042486373,-0.0149384794213524,670174.0,0.8878318219820439
Phospholipid Metabolic Process (GO:0006644),69,0.4354454355827055,-0.014917717885338678,-0.0149384794213524,670158.0,0.8878318219820439
Protein Autoubiquitination (GO:0051865),70,0.4370249230239063,-0.010627652844752635,-0.0149384794213524,679789.0,0.8878318219820439
Skeletal System Development (GO:0001501),147,0.4393246822719808,0.070710966213795,-0.0149384794213524,1420894.0,0.8878318219820439
Neuron Projection Morphogenesis (GO:0048812),146,0.43986947870750354,-0.014693351144384002,-0.0149384794213524,1411290.0,0.8878318219820439
Plasma Membrane Organization (GO:0007009),71,0.4401988410712055,0.10160779417420528,-0.0149384794213524,689382.0,0.8878318219820439
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),71,0.4410743733282124,0.013577902381704119,-0.0149384794213524,689362.0,0.8878318219820439
Negative Regulation Of Protein Metabolic Process (GO:0051248),147,0.4410924407105751,-0.007247693317412682,-0.0149384794213524,1420836.0,0.8878318219820439
Positive Regulation Of Protein Modification Process (GO:0031401),225,0.4411692640320458,-0.009195916610075731,-0.0149384794213524,2165403.0,0.8878318219820439
Defense Response To Symbiont (GO:0140546),148,0.44203345820548484,0.014836664184420206,-0.0149384794213524,1430390.0,0.8878318219820439
Regulation Of Cellular Localization (GO:0060341),71,0.442212995329918,-0.008304999427085315,-0.0149384794213524,689336.0,0.8878318219820439
Apoptotic Process (GO:0006915),226,0.44246783416432656,-0.007961735890000309,-0.0149384794213524,2174856.0,0.8878318219820439
Granulocyte Chemotaxis (GO:0071621),71,0.4428262978998466,-0.01093843151869748,-0.0149384794213524,689322.0,0.8878318219820439
Axon Guidance (GO:0007411),148,0.44288470963314297,-0.007551619589097357,-0.0149384794213524,1430362.0,0.8878318219820439
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),71,0.44322063628782354,-0.011987395200433595,-0.0149384794213524,689313.0,0.8878318219820439
Regulation Of Cilium Assembly (GO:1902017),71,0.4434397374974956,-0.012713283752569703,-0.0149384794213524,689308.0,0.8878318219820439
Cellular Response To Hypoxia (GO:0071456),72,0.44615930696792394,0.04534995606925471,-0.0149384794213524,698909.0,0.8878318219820439
Ribosome Biogenesis (GO:0042254),150,0.44776592808721954,0.02268223267281695,-0.0149384794213524,1449367.0,0.8878318219820439
Cellular Response To Decreased Oxygen Levels (GO:0036294),73,0.4517004894313068,0.04452408708993132,-0.0149384794213524,708443.0,0.8878318219820439
Protein Transport (GO:0015031),310,0.45171790905232667,0.028291627025523305,-0.0149384794213524,2969281.0,0.8878318219820439
Cellular Response To Reactive Oxygen Species (GO:0034614),73,0.4541717254901336,-0.011902069428293137,-0.0149384794213524,708386.0,0.8878318219820439
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),152,0.4574687014502599,-0.010602212246986872,-0.0149384794213524,1468206.0,0.8878318219820439
DNA Replication (GO:0006260),73,0.4580772545329504,-0.014923722135489502,-0.0149384794213524,708296.0,0.8878318219820439
Epithelium Development (GO:0060429),152,0.4605146368860943,-0.014095230629748597,-0.0149384794213524,1468105.0,0.8878318219820439
Regulation Of Cellular Component Organization (GO:0051128),152,0.46084651563165185,-0.01355292506902854,-0.0149384794213524,1468094.0,0.8878318219820439
Neutrophil Migration (GO:1990266),75,0.4648100644829732,-0.011151767406839073,-0.0149384794213524,727456.0,0.8878318219820439
Nucleosome Organization (GO:0034728),75,0.4653678994149929,-0.012784731751244234,-0.0149384794213524,727443.0,0.8878318219820439
Organelle Assembly (GO:0070925),314,0.46708705191127026,0.0017510177808619698,-0.0149384794213524,3006222.0,0.8878318219820439
Positive Regulation Of Response To External Stimulus (GO:0032103),154,0.4676391277172409,-0.008990566679418192,-0.0149384794213524,1487022.0,0.8878318219820439
Positive Regulation Of Response To Stimulus (GO:0048584),76,0.47000957839611995,-0.010967981258694722,-0.0149384794213524,736990.0,0.8878318219820439
Positive Regulation Of Protein Secretion (GO:0050714),76,0.4715032786703136,-0.01401864540596869,-0.0149384794213524,736955.0,0.8878318219820439
Embryonic Organ Development (GO:0048568),76,0.47321085444469757,-0.014849151283796748,-0.0149384794213524,736915.0,0.8878318219820439
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),77,0.47327838390456034,0.031069065892809365,-0.0149384794213524,746567.0,0.8878318219820439
Regulation Of Inflammatory Response (GO:0050727),237,0.4733257813411369,-0.004317583884372816,-0.0149384794213524,2278075.0,0.8878318219820439
Positive Regulation Of Cytokine Production (GO:0001819),317,0.4741476620670774,-0.011355901619273866,-0.0149384794213524,3034125.0,0.8878318219820439
Organonitrogen Compound Catabolic Process (GO:1901565),77,0.47450866347290266,-0.006967527404913524,-0.0149384794213524,746538.0,0.8878318219820439
Glycoprotein Biosynthetic Process (GO:0009101),77,0.47497538547652124,-0.009793161974523793,-0.0149384794213524,746527.0,0.8878318219820439
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),77,0.47578162218998016,-0.012217349815050646,-0.0149384794213524,746508.0,0.8878318219820439
Regulation Of Organelle Assembly (GO:1902115),77,0.47599380636282906,-0.012886675622864458,-0.0149384794213524,746503.0,0.8878318219820439
